x,y
84.00621118012421, 14.402102496714848
79.96894409937887, 13.035479632063074
79.96894409937887, 11.537450722733245
88.9751552795031, 10.38107752956636
90.21739130434781, 10.565045992115637
89.44099378881987, 9.540078843626807
92.85714285714285, 9.986859395532194
95.1863354037267, 9.986859395532194
96.583850931677, 9.88173455978975
95.49689440993788, 9.277266754270697
100.15527950310558, 9.198423127463863
99.99999999999999, 8.961892247043364
96.7391304347826, 11.327201051248357
93.01242236024844, 11.327201051248357
94.09937888198758, 13.009198423127463
89.13043478260869, 13.061760840998685
92.85714285714285, 14.559789750328514
101.08695652173913, 14.42838370565046
101.24223602484471, 15.111695137976346
100.77639751552795, 14.98028909329829
102.17391304347825, 12.036793692509855
99.99999999999999, 11.616294349540079
104.03726708074534, 11.327201051248357
101.86335403726707, 10.827858081471748
106.21118012422359, 10.854139290407359
108.22981366459626, 10.90670170827858
106.055900621118, 11.169513797634691
112.88819875776396, 11.9053876478318
114.90683229813664, 11.747700394218134
110.24844720496894, 12.720105124835742
118.94409937888197, 12.772667542706964
120.65217391304347, 12.562417871222076
124.06832298136645, 12.483574244415243
122.98136645962732, 12.036793692509855
119.25465838509317, 11.563731931668856
121.27329192546583, 11.222076215505913
119.25465838509317, 11.090670170827858
115.06211180124222, 10.827858081471748
111.95652173913042, 10.749014454664914
107.7639751552795, 10.170827858081472
109.1614906832298, 10.249671484888305
108.85093167701862, 9.724047306176084
109.00621118012421, 8.383705650459921
110.09316770186335, 7.5689881734559785
111.18012422360248, 7.043363994743758
114.28571428571428, 8.515111695137977
113.04347826086956, 8.62023653088042
111.64596273291924, 9.986859395532194
114.90683229813664, 10.275952693823916
115.83850931677017, 10.512483574244415
118.01242236024844, 10.354796320630749
119.09937888198756, 10.722733245729303
121.11801242236024, 10.827858081471748
118.94409937888197, 9.85545335085414
120.03105590062111, 9.277266754270697
127.48447204968943, 10.433639947437582
128.88198757763973, 10.275952693823916
130.43478260869566, 10.64388961892247
129.03726708074532, 11.37976346911958
129.03726708074532, 11.721419185282523
126.5527950310559, 12.089356110381077
127.01863354037266, 12.220762155059132
126.86335403726707, 13.061760840998685
125.31055900621116, 14.007884362680683
123.13664596273291, 15.795006570302233
124.22360248447204, 15.584756898817345
133.07453416149067, 16.005256241787123
140.06211180124222, 15.505913272010512
138.8198757763975, 15.006570302233902
137.26708074534162, 13.850197109067016
135.86956521739128, 13.272010512483574
131.055900621118, 12.982917214191852
133.07453416149067, 12.693823915900131
130.90062111801242, 12.247043363994743
131.055900621118, 9.671484888304862
135.09316770186334, 10.407358738501971
138.35403726708074, 9.908015768725361
138.8198757763975, 10.538764783180026
138.9751552795031, 11.458607095926412
141.9254658385093, 11.484888304862023
142.0807453416149, 11.852825229960578
140.2173913043478, 12.063074901445466
136.18012422360246, 12.352168199737187
137.88819875776397, 12.825229960578186
138.04347826086956, 13.035479632063074
143.01242236024842, 12.982917214191852
145.0310559006211, 12.325886990801576
144.25465838509317, 11.800262812089356
149.06832298136644, 12.40473061760841
150.77639751552795, 12.798948751642575
149.22360248447202, 11.695137976346912
148.91304347826085, 10.670170827858081
153.26086956521738, 10.14454664914586
156.055900621118, 12.877792378449408
156.98757763975155, 13.16688567674113
159.3167701863354, 13.245729303547963
159.0062111801242, 13.482260183968462
158.85093167701862, 13.876478318002627
161.18012422360246, 14.007884362680683
162.88819875776397, 13.823915900131405
161.9565217391304, 13.114323258869907
158.85093167701862, 11.984231274638633
159.3167701863354, 11.984231274638633
159.3167701863354, 11.984231274638633
159.93788819875775, 11.826544021024967
163.9751552795031, 11.274638633377135
165.06211180124222, 13.035479632063074
165.06211180124222, 13.245729303547963
166.9254658385093, 13.245729303547963
166.9254658385093, 13.639947437582128
165.99378881987576, 13.771353482260183
168.167701863354, 13.797634691195794
169.09937888198758, 13.981603153745072
170.96273291925465, 13.534822601839684
171.89440993788818, 13.639947437582128
172.20496894409936, 13.245729303547963
172.9813664596273, 13.534822601839684
177.17391304347825, 13.850197109067016
180.12422360248445, 12.693823915900131
187.2670807453416, 13.482260183968462
185.24844720496893, 13.639947437582128
184.0062111801242, 13.561103810775295
184.0062111801242, 14.139290407358738
186.02484472049687, 14.165571616294349
184.93788819875775, 14.533508541392903
186.33540372670805, 14.875164257555847
190.2173913043478, 14.507227332457292
188.8198757763975, 15.689881734559789
189.28571428571428, 15.847568988173455
186.33540372670805, 16.057818659658345
174.22360248447202, 14.98028909329829
170.1863354037267, 14.69119579500657
163.9751552795031, 14.743758212877792
162.5776397515528, 14.638633377135347
169.25465838509317, 15.689881734559789
171.7391304347826, 15.400788436268067
174.22360248447202, 15.295663600525623
177.7950310559006, 15.427069645203678
180.12422360248445, 15.558475689881734
180.27950310559004, 15.847568988173455
172.9813664596273, 16.031537450722734
171.7391304347826, 16.583442838370566
170.49689440993788, 16.609724047306177
172.20496894409936, 17.109067017082786
166.14906832298135, 17.056504599211564
159.93788819875775, 17.18791064388962
164.90683229813664, 17.608409986859396
168.167701863354, 18.318002628120894
170.1863354037267, 18.896189224704337
164.1304347826087, 19.21156373193167
151.24223602484471, 19.185282522996058
146.89440993788818, 18.028909329829172
144.09937888198758, 18.23915900131406
144.09937888198758, 18.23915900131406
145.0310559006211, 18.160315374507228
144.09937888198758, 16.47831800262812
136.18012422360246, 17.47700394218134
147.9813664596273, 14.349540078843626
149.06832298136644, 13.876478318002627
147.82608695652172, 13.534822601839684
187.2670807453416, 16.583442838370566
183.22981366459626, 16.898817345597898
186.80124223602482, 17.529566360052563
175, 18.97503285151117
173.1366459627329, 18.107752956636006
178.26086956521738, 19.080157687253614
176.86335403726707, 19.26412614980289
