,RunId,Step,seed,steps_per_second,aisle_speed,number_of_passengers,conformance,seat_assignment_method,Time (s),Boarding completed,Seat shuffle waiting time (s)
54926,437,2548,0,2,0.8,128,33,steffen_perfect,1274.5,True,0.0
55054,439,2626,0,2,0.8,128,35,steffen_perfect,1313.5,True,0.0
55182,438,2845,0,2,0.8,128,34,steffen_perfect,1423.0,True,0.0
55310,442,2341,0,2,0.8,128,38,steffen_perfect,1171.0,True,0.0
55438,441,2599,0,2,0.8,128,37,steffen_perfect,1300.0,True,0.0
55566,449,2106,0,2,0.8,128,45,steffen_perfect,1053.5,True,0.0
55694,444,2254,0,2,0.8,128,40,steffen_perfect,1127.5,True,0.0
55822,440,2707,0,2,0.8,128,36,steffen_perfect,1354.0,True,0.0
55950,446,2400,0,2,0.8,128,42,steffen_perfect,1200.5,True,0.0
56078,450,2363,0,2,0.8,128,46,steffen_perfect,1182.0,True,0.0
56206,443,2381,0,2,0.8,128,39,steffen_perfect,1191.0,True,0.0
56334,447,2402,0,2,0.8,128,43,steffen_perfect,1201.5,True,0.0
56462,445,2708,0,2,0.8,128,41,steffen_perfect,1354.5,True,0.0
56590,448,2375,0,2,0.8,128,44,steffen_perfect,1188.0,True,0.0
56718,451,2303,0,2,0.8,128,47,steffen_perfect,1152.0,True,0.0
56846,452,2143,0,2,0.8,128,48,steffen_perfect,1072.0,True,0.0
56974,453,2220,0,2,0.8,128,49,steffen_perfect,1110.5,True,0.0
57102,454,2419,0,2,0.8,128,50,steffen_perfect,1210.0,True,0.0
57230,455,2470,0,2,0.8,128,51,steffen_perfect,1235.5,True,0.0
57358,456,2359,0,2,0.8,128,52,steffen_perfect,1180.0,True,0.0
57486,460,2135,0,2,0.8,128,56,steffen_perfect,1068.0,True,0.0
57614,458,2247,0,2,0.8,128,54,steffen_perfect,1124.0,True,0.0
57742,457,2486,0,2,0.8,128,53,steffen_perfect,1243.5,True,0.0
57870,459,2428,0,2,0.8,128,55,steffen_perfect,1214.5,True,0.0
57998,463,2395,0,2,0.8,128,59,steffen_perfect,1198.0,True,0.0
58126,466,2237,0,2,0.8,128,62,steffen_perfect,1119.0,True,0.0
58254,465,2385,0,2,0.8,128,61,steffen_perfect,1193.0,True,0.0
58382,461,2316,0,2,0.8,128,57,steffen_perfect,1158.5,True,0.0
58510,464,2202,0,2,0.8,128,60,steffen_perfect,1101.5,True,0.0
58638,462,2453,0,2,0.8,128,58,steffen_perfect,1227.0,True,0.0
58766,467,2433,0,2,0.8,128,63,steffen_perfect,1217.0,True,0.0
58894,468,2532,0,2,0.8,128,64,steffen_perfect,1266.5,True,0.0
59022,469,2309,0,2,0.8,128,65,steffen_perfect,1155.0,True,0.0
59150,473,2014,0,2,0.8,128,69,steffen_perfect,1007.5,True,0.0
59278,470,2355,0,2,0.8,128,66,steffen_perfect,1178.0,True,0.0
59406,471,2339,0,2,0.8,128,67,steffen_perfect,1170.0,True,0.0
59534,479,2206,0,2,0.8,128,75,steffen_perfect,1103.5,True,0.0
59662,476,2277,0,2,0.8,128,72,steffen_perfect,1139.0,True,0.0
59790,474,2512,0,2,0.8,128,70,steffen_perfect,1256.5,True,0.0
59918,481,2085,0,2,0.8,128,77,steffen_perfect,1043.0,True,0.0
60046,475,2405,0,2,0.8,128,71,steffen_perfect,1203.0,True,0.0
60174,480,2208,0,2,0.8,128,76,steffen_perfect,1104.5,True,0.0
60302,477,2194,0,2,0.8,128,73,steffen_perfect,1097.5,True,0.0
60430,472,2302,0,2,0.8,128,68,steffen_perfect,1151.5,True,0.0
60558,478,2190,0,2,0.8,128,74,steffen_perfect,1095.5,True,0.0
60686,482,2452,0,2,0.8,128,78,steffen_perfect,1226.5,True,0.0
60814,483,2282,0,2,0.8,128,79,steffen_perfect,1141.5,True,0.0
60942,484,1996,0,2,0.8,128,80,steffen_perfect,998.5,True,0.0
61070,485,2033,0,2,0.8,128,81,steffen_perfect,1017.0,True,0.0
61198,490,1799,0,2,0.8,128,86,steffen_perfect,900.0,True,0.0
61326,489,1859,0,2,0.8,128,85,steffen_perfect,930.0,True,0.0
61454,491,1815,0,2,0.8,128,87,steffen_perfect,908.0,True,0.0
61582,493,1883,0,2,0.8,128,89,steffen_perfect,942.0,True,0.0
61710,492,1874,0,2,0.8,128,88,steffen_perfect,937.5,True,0.0
61838,494,1900,0,2,0.8,128,90,steffen_perfect,950.5,True,0.0
61966,487,2077,0,2,0.8,128,83,steffen_perfect,1039.0,True,0.0
62094,495,1793,0,2,0.8,128,91,steffen_perfect,897.0,True,0.0
62222,488,2102,0,2,0.8,128,84,steffen_perfect,1051.5,True,0.0
62350,486,2164,0,2,0.8,128,82,steffen_perfect,1082.5,True,0.0
62478,496,1810,0,2,0.8,128,92,steffen_perfect,905.5,True,0.0
62606,497,1713,0,2,0.8,128,93,steffen_perfect,857.0,True,0.0
62734,498,1669,0,2,0.8,128,94,steffen_perfect,835.0,True,0.0
62862,499,1758,0,2,0.8,128,95,steffen_perfect,879.5,True,0.0
62990,500,1621,0,2,0.8,128,96,steffen_perfect,811.0,True,0.0
63118,501,1726,0,2,0.8,128,97,steffen_perfect,863.5,True,0.0
63246,504,1624,0,2,0.8,128,100,steffen_perfect,812.5,True,0.0
63374,502,1622,0,2,0.8,128,98,steffen_perfect,811.5,True,0.0
63502,503,1624,0,2,0.8,128,99,steffen_perfect,812.5,True,0.0
63630,509,2722,0,2,0.8,129,4,steffen_perfect,1361.5,True,0.0
63759,506,2610,0,2,0.8,129,1,steffen_perfect,1305.5,True,0.0
63888,510,2724,0,2,0.8,129,5,steffen_perfect,1362.5,True,0.0
64017,508,2853,0,2,0.8,129,3,steffen_perfect,1427.0,True,0.0
64146,512,2379,0,2,0.8,129,7,steffen_perfect,1190.0,True,0.0
64275,511,2822,0,2,0.8,129,6,steffen_perfect,1411.5,True,0.0
64404,513,2963,0,2,0.8,129,8,steffen_perfect,1482.0,True,0.0
64533,505,2500,0,2,0.8,129,0,steffen_perfect,1250.5,True,0.0
64662,507,2948,0,2,0.8,129,2,steffen_perfect,1474.5,True,0.0
64791,515,2646,0,2,0.8,129,10,steffen_perfect,1323.5,True,0.0
64920,519,2764,0,2,0.8,129,14,steffen_perfect,1382.5,True,0.0
65049,516,2731,0,2,0.8,129,11,steffen_perfect,1366.0,True,0.0
65178,518,2778,0,2,0.8,129,13,steffen_perfect,1389.5,True,0.0
65307,514,2856,0,2,0.8,129,9,steffen_perfect,1428.5,True,0.0
65436,517,2710,0,2,0.8,129,12,steffen_perfect,1355.5,True,0.0
65565,520,2673,0,2,0.8,129,15,steffen_perfect,1337.0,True,0.0
65694,521,2485,0,2,0.8,129,16,steffen_perfect,1243.0,True,0.0
65823,522,2670,0,2,0.8,129,17,steffen_perfect,1335.5,True,0.0
65952,523,2688,0,2,0.8,129,18,steffen_perfect,1344.5,True,0.0
66081,524,2820,0,2,0.8,129,19,steffen_perfect,1410.5,True,0.0
66210,525,2880,0,2,0.8,129,20,steffen_perfect,1440.5,True,0.0
66339,527,2824,0,2,0.8,129,22,steffen_perfect,1412.5,True,0.0
66468,529,2651,0,2,0.8,129,24,steffen_perfect,1326.0,True,0.0
66597,532,2563,0,2,0.8,129,27,steffen_perfect,1282.0,True,0.0
66726,528,2789,0,2,0.8,129,23,steffen_perfect,1395.0,True,0.0
66855,533,2621,0,2,0.8,129,28,steffen_perfect,1311.0,True,0.0
66984,531,2665,0,2,0.8,129,26,steffen_perfect,1333.0,True,0.0
67113,530,2841,0,2,0.8,129,25,steffen_perfect,1421.0,True,0.0
67242,526,3103,0,2,0.8,129,21,steffen_perfect,1552.0,True,0.0
67371,534,2818,0,2,0.8,129,29,steffen_perfect,1409.5,True,0.0
67500,535,2526,0,2,0.8,129,30,steffen_perfect,1263.5,True,0.0
67629,536,2507,0,2,0.8,129,31,steffen_perfect,1254.0,True,0.0
67758,538,2579,0,2,0.8,129,33,steffen_perfect,1290.0,True,0.0
67887,541,2574,0,2,0.8,129,36,steffen_perfect,1287.5,True,0.0
68016,537,2883,0,2,0.8,129,32,steffen_perfect,1442.0,True,0.0
68145,539,2458,0,2,0.8,129,34,steffen_perfect,1229.5,True,0.0
68274,542,2610,0,2,0.8,129,37,steffen_perfect,1305.5,True,0.0
68403,540,2461,0,2,0.8,129,35,steffen_perfect,1231.0,True,0.0
68532,544,2645,0,2,0.8,129,39,steffen_perfect,1323.0,True,0.0
68661,548,2706,0,2,0.8,129,43,steffen_perfect,1353.5,True,0.0
68790,543,2761,0,2,0.8,129,38,steffen_perfect,1381.0,True,0.0
68919,546,2684,0,2,0.8,129,41,steffen_perfect,1342.5,True,0.0
69048,545,2707,0,2,0.8,129,40,steffen_perfect,1354.0,True,0.0
69177,550,2310,0,2,0.8,129,45,steffen_perfect,1155.5,True,0.0
69306,551,2434,0,2,0.8,129,46,steffen_perfect,1217.5,True,0.0
69435,552,2450,0,2,0.8,129,47,steffen_perfect,1225.5,True,0.0
69564,547,2760,0,2,0.8,129,42,steffen_perfect,1380.5,True,0.0
69693,553,2541,0,2,0.8,129,48,steffen_perfect,1271.0,True,0.0
69822,554,2397,0,2,0.8,129,49,steffen_perfect,1199.0,True,0.0
69951,549,2685,0,2,0.8,129,44,steffen_perfect,1343.0,True,0.0
70080,557,2528,0,2,0.8,129,52,steffen_perfect,1264.5,True,0.0
70209,556,2275,0,2,0.8,129,51,steffen_perfect,1138.0,True,0.0
70338,562,2287,0,2,0.8,129,57,steffen_perfect,1144.0,True,0.0
70467,563,2392,0,2,0.8,129,58,steffen_perfect,1196.5,True,0.0
70596,555,2493,0,2,0.8,129,50,steffen_perfect,1247.0,True,0.0
70725,561,2354,0,2,0.8,129,56,steffen_perfect,1177.5,True,0.0
70854,559,2448,0,2,0.8,129,54,steffen_perfect,1224.5,True,0.0
70983,560,2391,0,2,0.8,129,55,steffen_perfect,1196.0,True,0.0
71112,567,2149,0,2,0.8,129,62,steffen_perfect,1075.0,True,0.0
71241,558,2747,0,2,0.8,129,53,steffen_perfect,1374.0,True,0.0
71370,564,2658,0,2,0.8,129,59,steffen_perfect,1329.5,True,0.0
71499,565,2396,0,2,0.8,129,60,steffen_perfect,1198.5,True,0.0
71628,566,2412,0,2,0.8,129,61,steffen_perfect,1206.5,True,0.0
71757,569,2319,0,2,0.8,129,64,steffen_perfect,1160.0,True,0.0
71886,568,2681,0,2,0.8,129,63,steffen_perfect,1341.0,True,0.0
72015,572,2390,0,2,0.8,129,67,steffen_perfect,1195.5,True,0.0
72144,570,2604,0,2,0.8,129,65,steffen_perfect,1302.5,True,0.0
72273,571,2596,0,2,0.8,129,66,steffen_perfect,1298.5,True,0.0
72402,575,2239,0,2,0.8,129,70,steffen_perfect,1120.0,True,0.0
72531,573,2425,0,2,0.8,129,68,steffen_perfect,1213.0,True,0.0
72660,578,2227,0,2,0.8,129,73,steffen_perfect,1114.0,True,0.0
72789,579,2346,0,2,0.8,129,74,steffen_perfect,1173.5,True,0.0
72918,576,2501,0,2,0.8,129,71,steffen_perfect,1251.0,True,0.0
73047,574,2330,0,2,0.8,129,69,steffen_perfect,1165.5,True,0.0
73176,577,2564,0,2,0.8,129,72,steffen_perfect,1282.5,True,0.0
73305,580,2208,0,2,0.8,129,75,steffen_perfect,1104.5,True,0.0
73434,582,1982,0,2,0.8,129,77,steffen_perfect,991.5,True,0.0
73563,581,2446,0,2,0.8,129,76,steffen_perfect,1223.5,True,0.0
73692,584,2009,0,2,0.8,129,79,steffen_perfect,1005.0,True,0.0
73821,586,1893,0,2,0.8,129,81,steffen_perfect,947.0,True,0.0
73950,585,2513,0,2,0.8,129,80,steffen_perfect,1257.0,True,0.0
74079,587,2189,0,2,0.8,129,82,steffen_perfect,1095.0,True,0.0
74208,583,2550,0,2,0.8,129,78,steffen_perfect,1275.5,True,0.0
74337,588,2234,0,2,0.8,129,83,steffen_perfect,1117.5,True,0.0
74466,589,2122,0,2,0.8,129,84,steffen_perfect,1061.5,True,0.0
74595,590,2093,0,2,0.8,129,85,steffen_perfect,1047.0,True,0.0
74724,592,2199,0,2,0.8,129,87,steffen_perfect,1100.0,True,0.0
74853,598,1835,0,2,0.8,129,93,steffen_perfect,918.0,True,0.0
74982,593,2246,0,2,0.8,129,88,steffen_perfect,1123.5,True,0.0
75111,595,1928,0,2,0.8,129,90,steffen_perfect,964.5,True,0.0
75240,597,1911,0,2,0.8,129,92,steffen_perfect,956.0,True,0.0
75369,594,2325,0,2,0.8,129,89,steffen_perfect,1163.0,True,0.0
75498,591,2338,0,2,0.8,129,86,steffen_perfect,1169.5,True,0.0
75627,599,1853,0,2,0.8,129,94,steffen_perfect,927.0,True,0.0
75756,596,2356,0,2,0.8,129,91,steffen_perfect,1178.5,True,0.0
75885,602,1729,0,2,0.8,129,97,steffen_perfect,865.0,True,0.0
76014,603,1728,0,2,0.8,129,98,steffen_perfect,864.5,True,0.0
76143,604,1696,0,2,0.8,129,99,steffen_perfect,848.5,True,0.0
76272,600,1828,0,2,0.8,129,95,steffen_perfect,914.5,True,0.0
76401,601,1837,0,2,0.8,129,96,steffen_perfect,919.0,True,0.0
76530,605,1671,0,2,0.8,129,100,steffen_perfect,836.0,True,0.0
76659,606,2539,0,2,0.8,130,0,steffen_perfect,1270.0,True,0.0
76789,608,2680,0,2,0.8,130,2,steffen_perfect,1340.5,True,0.0
76919,611,2874,0,2,0.8,130,5,steffen_perfect,1437.5,True,0.0
77049,612,2965,0,2,0.8,130,6,steffen_perfect,1483.0,True,0.0
77179,610,2585,0,2,0.8,130,4,steffen_perfect,1293.0,True,0.0
77309,607,2848,0,2,0.8,130,1,steffen_perfect,1424.5,True,0.0
77439,616,2571,0,2,0.8,130,10,steffen_perfect,1286.0,True,0.0
77569,609,2836,0,2,0.8,130,3,steffen_perfect,1418.5,True,0.0
77699,613,2603,0,2,0.8,130,7,steffen_perfect,1302.0,True,0.0
77829,615,2748,0,2,0.8,130,9,steffen_perfect,1374.5,True,0.0
77959,614,2495,0,2,0.8,130,8,steffen_perfect,1248.0,True,0.0
78089,619,2864,0,2,0.8,130,13,steffen_perfect,1432.5,True,0.0
78219,621,2429,0,2,0.8,130,15,steffen_perfect,1215.0,True,0.0
78349,617,2977,0,2,0.8,130,11,steffen_perfect,1489.0,True,0.0
78479,618,2792,0,2,0.8,130,12,steffen_perfect,1396.5,True,0.0
78609,622,2771,0,2,0.8,130,16,steffen_perfect,1386.0,True,0.0
78739,620,2707,0,2,0.8,130,14,steffen_perfect,1354.0,True,0.0
78869,630,2732,0,2,0.8,130,24,steffen_perfect,1366.5,True,0.0
78999,624,2730,0,2,0.8,130,18,steffen_perfect,1365.5,True,0.0
79129,627,2459,0,2,0.8,130,21,steffen_perfect,1230.0,True,0.0
79259,625,2880,0,2,0.8,130,19,steffen_perfect,1440.5,True,0.0
79389,631,2459,0,2,0.8,130,25,steffen_perfect,1230.0,True,0.0
79519,626,2495,0,2,0.8,130,20,steffen_perfect,1248.0,True,0.0
79649,636,2493,0,2,0.8,130,30,steffen_perfect,1247.0,True,0.0
79779,629,2535,0,2,0.8,130,23,steffen_perfect,1268.0,True,0.0
79909,633,2511,0,2,0.8,130,27,steffen_perfect,1256.0,True,0.0
80039,623,2929,0,2,0.8,130,17,steffen_perfect,1465.0,True,0.0
80169,634,2479,0,2,0.8,130,28,steffen_perfect,1240.0,True,0.0
80299,638,2235,0,2,0.8,130,32,steffen_perfect,1118.0,True,0.0
80429,628,2831,0,2,0.8,130,22,steffen_perfect,1416.0,True,0.0
80559,635,2637,0,2,0.8,130,29,steffen_perfect,1319.0,True,0.0
80689,632,2887,0,2,0.8,130,26,steffen_perfect,1444.0,True,0.0
80819,642,2295,0,2,0.8,130,36,steffen_perfect,1148.0,True,0.0
80949,637,2712,0,2,0.8,130,31,steffen_perfect,1356.5,True,0.0
81079,644,2416,0,2,0.8,130,38,steffen_perfect,1208.5,True,0.0
81209,643,2553,0,2,0.8,130,37,steffen_perfect,1277.0,True,0.0
81339,646,2546,0,2,0.8,130,40,steffen_perfect,1273.5,True,0.0
81469,639,2506,0,2,0.8,130,33,steffen_perfect,1253.5,True,0.0
81599,640,2775,0,2,0.8,130,34,steffen_perfect,1388.0,True,0.0
81729,641,2983,0,2,0.8,130,35,steffen_perfect,1492.0,True,0.0
81859,647,2208,0,2,0.8,130,41,steffen_perfect,1104.5,True,0.0
81989,648,2502,0,2,0.8,130,42,steffen_perfect,1251.5,True,0.0
82119,645,2853,0,2,0.8,130,39,steffen_perfect,1427.0,True,0.0
82249,651,2538,0,2,0.8,130,45,steffen_perfect,1269.5,True,0.0
82379,649,2591,0,2,0.8,130,43,steffen_perfect,1296.0,True,0.0
82509,653,2542,0,2,0.8,130,47,steffen_perfect,1271.5,True,0.0
82639,652,2795,0,2,0.8,130,46,steffen_perfect,1398.0,True,0.0
82769,650,2905,0,2,0.8,130,44,steffen_perfect,1453.0,True,0.0
82899,656,2349,0,2,0.8,130,50,steffen_perfect,1175.0,True,0.0
83029,655,2414,0,2,0.8,130,49,steffen_perfect,1207.5,True,0.0
83159,654,2541,0,2,0.8,130,48,steffen_perfect,1271.0,True,0.0
83289,658,2364,0,2,0.8,130,52,steffen_perfect,1182.5,True,0.0
83419,659,2400,0,2,0.8,130,53,steffen_perfect,1200.5,True,0.0
83549,661,2412,0,2,0.8,130,55,steffen_perfect,1206.5,True,0.0
83679,657,2543,0,2,0.8,130,51,steffen_perfect,1272.0,True,0.0
83809,662,2415,0,2,0.8,130,56,steffen_perfect,1208.0,True,0.0
83939,660,2446,0,2,0.8,130,54,steffen_perfect,1223.5,True,0.0
84069,663,2335,0,2,0.8,130,57,steffen_perfect,1168.0,True,0.0
84199,665,2319,0,2,0.8,130,59,steffen_perfect,1160.0,True,0.0
84329,667,2386,0,2,0.8,130,61,steffen_perfect,1193.5,True,0.0
84459,664,2402,0,2,0.8,130,58,steffen_perfect,1201.5,True,0.0
84589,666,2335,0,2,0.8,130,60,steffen_perfect,1168.0,True,0.0
84719,669,2165,0,2,0.8,130,63,steffen_perfect,1083.0,True,0.0
84849,668,2457,0,2,0.8,130,62,steffen_perfect,1229.0,True,0.0
84979,671,2119,0,2,0.8,130,65,steffen_perfect,1060.0,True,0.0
85109,670,2473,0,2,0.8,130,64,steffen_perfect,1237.0,True,0.0
85239,679,2069,0,2,0.8,130,73,steffen_perfect,1035.0,True,0.0
85369,673,2574,0,2,0.8,130,67,steffen_perfect,1287.5,True,0.0
85499,676,2018,0,2,0.8,130,70,steffen_perfect,1009.5,True,0.0
85629,675,2227,0,2,0.8,130,69,steffen_perfect,1114.0,True,0.0
85759,672,2502,0,2,0.8,130,66,steffen_perfect,1251.5,True,0.0
85889,678,2189,0,2,0.8,130,72,steffen_perfect,1095.0,True,0.0
86019,674,2451,0,2,0.8,130,68,steffen_perfect,1226.0,True,0.0
86149,677,2405,0,2,0.8,130,71,steffen_perfect,1203.0,True,0.0
86279,684,2049,0,2,0.8,130,78,steffen_perfect,1025.0,True,0.0
86409,683,2112,0,2,0.8,130,77,steffen_perfect,1056.5,True,0.0
86539,680,2241,0,2,0.8,130,74,steffen_perfect,1121.0,True,0.0
86669,682,2259,0,2,0.8,130,76,steffen_perfect,1130.0,True,0.0
86799,681,2416,0,2,0.8,130,75,steffen_perfect,1208.5,True,0.0
86929,685,2067,0,2,0.8,130,79,steffen_perfect,1034.0,True,0.0
87059,686,2125,0,2,0.8,130,80,steffen_perfect,1063.0,True,0.0
87189,688,2027,0,2,0.8,130,82,steffen_perfect,1014.0,True,0.0
87319,687,2193,0,2,0.8,130,81,steffen_perfect,1097.0,True,0.0
87449,689,1974,0,2,0.8,130,83,steffen_perfect,987.5,True,0.0
87579,692,1979,0,2,0.8,130,86,steffen_perfect,990.0,True,0.0
87709,690,2042,0,2,0.8,130,84,steffen_perfect,1021.5,True,0.0
87839,691,2061,0,2,0.8,130,85,steffen_perfect,1031.0,True,0.0
87969,693,2001,0,2,0.8,130,87,steffen_perfect,1001.0,True,0.0
88099,696,1796,0,2,0.8,130,90,steffen_perfect,898.5,True,0.0
88229,694,2136,0,2,0.8,130,88,steffen_perfect,1068.5,True,0.0
88359,695,1859,0,2,0.8,130,89,steffen_perfect,930.0,True,0.0
88489,697,1919,0,2,0.8,130,91,steffen_perfect,960.0,True,0.0
88619,699,1977,0,2,0.8,130,93,steffen_perfect,989.0,True,0.0
88749,701,1926,0,2,0.8,130,95,steffen_perfect,963.5,True,0.0
88879,698,2018,0,2,0.8,130,92,steffen_perfect,1009.5,True,0.0
89009,702,1776,0,2,0.8,130,96,steffen_perfect,888.5,True,0.0
89139,700,1989,0,2,0.8,130,94,steffen_perfect,995.0,True,0.0
89269,703,1718,0,2,0.8,130,97,steffen_perfect,859.5,True,0.0
89399,704,1694,0,2,0.8,130,98,steffen_perfect,847.5,True,0.0
89529,706,1694,0,2,0.8,130,100,steffen_perfect,847.5,True,0.0
89659,705,1694,0,2,0.8,130,99,steffen_perfect,847.5,True,0.0
89789,710,2718,0,2,0.8,131,3,steffen_perfect,1359.5,True,0.0
89920,707,2751,0,2,0.8,131,0,steffen_perfect,1376.0,True,0.0
90051,709,2695,0,2,0.8,131,2,steffen_perfect,1348.0,True,0.0
90182,708,2781,0,2,0.8,131,1,steffen_perfect,1391.0,True,0.0
90313,713,2674,0,2,0.8,131,6,steffen_perfect,1337.5,True,0.0
90444,711,2913,0,2,0.8,131,4,steffen_perfect,1457.0,True,0.0
90575,712,2727,0,2,0.8,131,5,steffen_perfect,1364.0,True,0.0
90706,715,2665,0,2,0.8,131,8,steffen_perfect,1333.0,True,0.0
90837,716,2887,0,2,0.8,131,9,steffen_perfect,1444.0,True,0.0
90968,717,2855,0,2,0.8,131,10,steffen_perfect,1428.0,True,0.0
91099,718,2897,0,2,0.8,131,11,steffen_perfect,1449.0,True,0.0
91230,714,3092,0,2,0.8,131,7,steffen_perfect,1546.5,True,0.0
91361,719,2720,0,2,0.8,131,12,steffen_perfect,1360.5,True,0.0
91492,721,2562,0,2,0.8,131,14,steffen_perfect,1281.5,True,0.0
91623,720,2736,0,2,0.8,131,13,steffen_perfect,1368.5,True,0.0
91754,722,2670,0,2,0.8,131,15,steffen_perfect,1335.5,True,0.0
91885,727,2567,0,2,0.8,131,20,steffen_perfect,1284.0,True,0.0
92016,724,2703,0,2,0.8,131,17,steffen_perfect,1352.0,True,0.0
92147,732,2355,0,2,0.8,131,25,steffen_perfect,1178.0,True,0.0
92278,725,2625,0,2,0.8,131,18,steffen_perfect,1313.0,True,0.0
92409,726,2579,0,2,0.8,131,19,steffen_perfect,1290.0,True,0.0
92540,734,2423,0,2,0.8,131,27,steffen_perfect,1212.0,True,0.0
92671,733,2602,0,2,0.8,131,26,steffen_perfect,1301.5,True,0.0
92802,731,2705,0,2,0.8,131,24,steffen_perfect,1353.0,True,0.0
92933,728,2884,0,2,0.8,131,21,steffen_perfect,1442.5,True,0.0
93064,735,2618,0,2,0.8,131,28,steffen_perfect,1309.5,True,0.0
93195,736,2607,0,2,0.8,131,29,steffen_perfect,1304.0,True,0.0
93326,723,2850,0,2,0.8,131,16,steffen_perfect,1425.5,True,0.0
93457,729,2608,0,2,0.8,131,22,steffen_perfect,1304.5,True,0.0
93588,738,2681,0,2,0.8,131,31,steffen_perfect,1341.0,True,0.0
93719,730,2755,0,2,0.8,131,23,steffen_perfect,1378.0,True,0.0
93850,741,2472,0,2,0.8,131,34,steffen_perfect,1236.5,True,0.0
93981,737,2785,0,2,0.8,131,30,steffen_perfect,1393.0,True,0.0
94112,745,2293,0,2,0.8,131,38,steffen_perfect,1147.0,True,0.0
94243,739,2528,0,2,0.8,131,32,steffen_perfect,1264.5,True,0.0
94374,747,2498,0,2,0.8,131,40,steffen_perfect,1249.5,True,0.0
94505,740,2733,0,2,0.8,131,33,steffen_perfect,1367.0,True,0.0
94636,742,2482,0,2,0.8,131,35,steffen_perfect,1241.5,True,0.0
94767,743,2564,0,2,0.8,131,36,steffen_perfect,1282.5,True,0.0
94898,748,2602,0,2,0.8,131,41,steffen_perfect,1301.5,True,0.0
95029,744,2534,0,2,0.8,131,37,steffen_perfect,1267.5,True,0.0
95160,746,2704,0,2,0.8,131,39,steffen_perfect,1352.5,True,0.0
95291,750,2526,0,2,0.8,131,43,steffen_perfect,1263.5,True,0.0
95422,752,2607,0,2,0.8,131,45,steffen_perfect,1304.0,True,0.0
95553,753,2455,0,2,0.8,131,46,steffen_perfect,1228.0,True,0.0
95684,749,2746,0,2,0.8,131,42,steffen_perfect,1373.5,True,0.0
95815,751,2450,0,2,0.8,131,44,steffen_perfect,1225.5,True,0.0
95946,754,2315,0,2,0.8,131,47,steffen_perfect,1158.0,True,0.0
96077,757,2391,0,2,0.8,131,50,steffen_perfect,1196.0,True,0.0
96208,756,2327,0,2,0.8,131,49,steffen_perfect,1164.0,True,0.0
96339,755,2394,0,2,0.8,131,48,steffen_perfect,1197.5,True,0.0
96470,758,2808,0,2,0.8,131,51,steffen_perfect,1404.5,True,0.0
96601,759,2635,0,2,0.8,131,52,steffen_perfect,1318.0,True,0.0
96732,761,2550,0,2,0.8,131,54,steffen_perfect,1275.5,True,0.0
96863,760,2602,0,2,0.8,131,53,steffen_perfect,1301.5,True,0.0
96994,765,2373,0,2,0.8,131,58,steffen_perfect,1187.0,True,0.0
97125,768,2204,0,2,0.8,131,61,steffen_perfect,1102.5,True,0.0
97256,767,2473,0,2,0.8,131,60,steffen_perfect,1237.0,True,0.0
97387,764,2581,0,2,0.8,131,57,steffen_perfect,1291.0,True,0.0
97518,769,2502,0,2,0.8,131,62,steffen_perfect,1251.5,True,0.0
97649,763,2441,0,2,0.8,131,56,steffen_perfect,1221.0,True,0.0
97780,771,2417,0,2,0.8,131,64,steffen_perfect,1209.0,True,0.0
97911,773,2337,0,2,0.8,131,66,steffen_perfect,1169.0,True,0.0
98042,775,2141,0,2,0.8,131,68,steffen_perfect,1071.0,True,0.0
98173,770,2290,0,2,0.8,131,63,steffen_perfect,1145.5,True,0.0
98304,774,2376,0,2,0.8,131,67,steffen_perfect,1188.5,True,0.0
98435,772,2412,0,2,0.8,131,65,steffen_perfect,1206.5,True,0.0
98566,781,2128,0,2,0.8,131,74,steffen_perfect,1064.5,True,0.0
98697,782,2293,0,2,0.8,131,75,steffen_perfect,1147.0,True,0.0
98828,778,2031,0,2,0.8,131,71,steffen_perfect,1016.0,True,0.0
98959,783,2317,0,2,0.8,131,76,steffen_perfect,1159.0,True,0.0
99090,787,2286,0,2,0.8,131,80,steffen_perfect,1143.5,True,0.0
99221,789,1986,0,2,0.8,131,82,steffen_perfect,993.5,True,0.0
99352,784,2170,0,2,0.8,131,77,steffen_perfect,1085.5,True,0.0
99483,786,2067,0,2,0.8,131,79,steffen_perfect,1034.0,True,0.0
99614,788,2101,0,2,0.8,131,81,steffen_perfect,1051.0,True,0.0
99745,793,1803,0,2,0.8,131,86,steffen_perfect,902.0,True,0.0
99876,792,2066,0,2,0.8,131,85,steffen_perfect,1033.5,True,0.0
100007,790,2209,0,2,0.8,131,83,steffen_perfect,1105.0,True,0.0
100138,791,1971,0,2,0.8,131,84,steffen_perfect,986.0,True,0.0
100269,794,1873,0,2,0.8,131,87,steffen_perfect,937.0,True,0.0
100400,795,1879,0,2,0.8,131,88,steffen_perfect,940.0,True,0.0
100531,796,1891,0,2,0.8,131,89,steffen_perfect,946.0,True,0.0
100662,797,1850,0,2,0.8,131,90,steffen_perfect,925.5,True,0.0
100793,798,1810,0,2,0.8,131,91,steffen_perfect,905.5,True,0.0
100924,800,1800,0,2,0.8,131,93,steffen_perfect,900.5,True,0.0
101055,799,1857,0,2,0.8,131,92,steffen_perfect,929.0,True,0.0
101186,801,1828,0,2,0.8,131,94,steffen_perfect,914.5,True,0.0
