,RunId,Step,seed,steps_per_second,aisle_speed,number_of_passengers,conformance,seat_assignment_method,Time (s),Boarding completed,Seat shuffle waiting time (s)
157098,1225,3085,0,2,0.8,136,13,outside_in,1543.0,True,0.0
157234,1226,3222,0,2,0.8,136,14,outside_in,1611.5,True,0.0
157370,1227,3257,0,2,0.8,136,15,outside_in,1629.0,True,0.0
157506,1228,3075,0,2,0.8,136,16,outside_in,1538.0,True,0.0
157642,1229,3049,0,2,0.8,136,17,outside_in,1525.0,True,0.0
157778,1131,2901,0,2,0.8,135,20,outside_in,1451.0,True,0.0
157913,1230,3211,0,2,0.8,136,18,outside_in,1606.0,True,0.0
158049,1231,2733,0,2,0.8,136,19,outside_in,1367.0,True,0.0
158185,1232,3105,0,2,0.8,136,20,outside_in,1553.0,True,0.0
158321,1233,3074,0,2,0.8,136,21,outside_in,1537.5,True,0.0
158457,1235,3117,0,2,0.8,136,23,outside_in,1559.0,True,0.0
158593,1234,3436,0,2,0.8,136,22,outside_in,1718.5,True,0.0
158729,1236,3383,0,2,0.8,136,24,outside_in,1692.0,True,0.0
158865,1237,2952,0,2,0.8,136,25,outside_in,1476.5,True,0.0
159001,1238,3519,0,2,0.8,136,26,outside_in,1760.0,True,0.0
159137,1240,3032,0,2,0.8,136,28,outside_in,1516.5,True,0.0
159273,1239,3271,0,2,0.8,136,27,outside_in,1636.0,True,0.0
159409,1241,3080,0,2,0.8,136,29,outside_in,1540.5,True,0.0
159545,1242,3002,0,2,0.8,136,30,outside_in,1501.5,True,0.0
159681,1243,3005,0,2,0.8,136,31,outside_in,1503.0,True,0.0
159817,1245,3253,0,2,0.8,136,33,outside_in,1627.0,True,0.0
159953,1244,3249,0,2,0.8,136,32,outside_in,1625.0,True,0.0
160089,1247,2939,0,2,0.8,136,35,outside_in,1470.0,True,0.0
160225,1246,3326,0,2,0.8,136,34,outside_in,1663.5,True,0.0
160361,1248,2905,0,2,0.8,136,36,outside_in,1453.0,True,0.0
160497,1249,3062,0,2,0.8,136,37,outside_in,1531.5,True,0.0
160633,1250,3343,0,2,0.8,136,38,outside_in,1672.0,True,0.0
160769,1252,2783,0,2,0.8,136,40,outside_in,1392.0,True,0.0
160905,1251,2985,0,2,0.8,136,39,outside_in,1493.0,True,0.0
161041,1253,2940,0,2,0.8,136,41,outside_in,1470.5,True,0.0
161177,1254,2850,0,2,0.8,136,42,outside_in,1425.5,True,0.0
161313,1255,3054,0,2,0.8,136,43,outside_in,1527.5,True,0.0
161449,1256,2871,0,2,0.8,136,44,outside_in,1436.0,True,0.0
161585,1257,2891,0,2,0.8,136,45,outside_in,1446.0,True,0.0
161721,1258,3013,0,2,0.8,136,46,outside_in,1507.0,True,0.0
161857,1259,3080,0,2,0.8,136,47,outside_in,1540.5,True,0.0
161993,1260,2955,0,2,0.8,136,48,outside_in,1478.0,True,0.0
162129,1261,2905,0,2,0.8,136,49,outside_in,1453.0,True,0.0
162265,1262,3027,0,2,0.8,136,50,outside_in,1514.0,True,0.0
162401,1263,2763,0,2,0.8,136,51,outside_in,1382.0,True,0.0
162537,1264,2765,0,2,0.8,136,52,outside_in,1383.0,True,0.0
162673,1265,2931,0,2,0.8,136,53,outside_in,1466.0,True,0.0
162809,1266,2550,0,2,0.8,136,54,outside_in,1275.5,True,0.0
162945,1267,2969,0,2,0.8,136,55,outside_in,1485.0,True,0.0
163081,1268,2707,0,2,0.8,136,56,outside_in,1354.0,True,0.0
163217,1269,2732,0,2,0.8,136,57,outside_in,1366.5,True,0.0
163353,1270,3097,0,2,0.8,136,58,outside_in,1549.0,True,0.0
163489,1271,2960,0,2,0.8,136,59,outside_in,1480.5,True,0.0
163625,1273,2784,0,2,0.8,136,61,outside_in,1392.5,True,0.0
163761,1272,3180,0,2,0.8,136,60,outside_in,1590.5,True,0.0
163897,1274,3127,0,2,0.8,136,62,outside_in,1564.0,True,0.0
164033,1275,2817,0,2,0.8,136,63,outside_in,1409.0,True,0.0
164169,1276,2902,0,2,0.8,136,64,outside_in,1451.5,True,0.0
164305,1277,2628,0,2,0.8,136,65,outside_in,1314.5,True,0.0
164441,1278,2686,0,2,0.8,136,66,outside_in,1343.5,True,0.0
164577,1279,2748,0,2,0.8,136,67,outside_in,1374.5,True,0.0
164713,1280,2827,0,2,0.8,136,68,outside_in,1414.0,True,0.0
164849,1282,2635,0,2,0.8,136,70,outside_in,1318.0,True,0.0
164985,1285,3077,0,2,0.8,136,73,outside_in,1539.0,True,0.0
165121,1287,3093,0,2,0.8,136,75,outside_in,1547.0,True,0.0
165257,1288,3025,0,2,0.8,136,76,outside_in,1513.0,True,0.0
165393,1123,2874,0,2,0.8,135,12,outside_in,1437.5,True,0.0
165528,1127,2920,0,2,0.8,135,16,outside_in,1460.5,True,0.0
165663,1130,3070,0,2,0.8,135,19,outside_in,1535.5,True,0.0
165798,1132,3064,0,2,0.8,135,21,outside_in,1532.5,True,0.0
165933,1290,2945,0,2,0.8,136,78,outside_in,1473.0,True,0.0
166069,1133,2881,0,2,0.8,135,22,outside_in,1441.0,True,0.0
166204,1292,2973,0,2,0.8,136,80,outside_in,1487.0,True,0.0
166340,1291,3130,0,2,0.8,136,79,outside_in,1565.5,True,0.0
166476,1293,3127,0,2,0.8,136,81,outside_in,1564.0,True,0.0
166612,1294,3046,0,2,0.8,136,82,outside_in,1523.5,True,0.0
166748,1295,3056,0,2,0.8,136,83,outside_in,1528.5,True,0.0
166884,1296,3128,0,2,0.8,136,84,outside_in,1564.5,True,0.0
167020,1297,3127,0,2,0.8,136,85,outside_in,1564.0,True,0.0
167156,1298,2928,0,2,0.8,136,86,outside_in,1464.5,True,0.0
167292,1299,3039,0,2,0.8,136,87,outside_in,1520.0,True,0.0
167428,1300,2945,0,2,0.8,136,88,outside_in,1473.0,True,0.0
167564,1301,2892,0,2,0.8,136,89,outside_in,1446.5,True,0.0
167700,1302,2888,0,2,0.8,136,90,outside_in,1444.5,True,0.0
167836,1303,3096,0,2,0.8,136,91,outside_in,1548.5,True,0.0
167972,1304,2896,0,2,0.8,136,92,outside_in,1448.5,True,0.0
168108,1305,3045,0,2,0.8,136,93,outside_in,1523.0,True,0.0
168244,1307,2942,0,2,0.8,136,95,outside_in,1471.5,True,0.0
168380,1306,3049,0,2,0.8,136,94,outside_in,1525.0,True,0.0
168516,1308,2988,0,2,0.8,136,96,outside_in,1494.5,True,0.0
168652,1309,2988,0,2,0.8,136,97,outside_in,1494.5,True,0.0
168788,1310,2988,0,2,0.8,136,98,outside_in,1494.5,True,0.0
168924,1311,2989,0,2,0.8,136,99,outside_in,1495.0,True,0.0
169060,1312,2989,0,2,0.8,136,100,outside_in,1495.0,True,0.0
169196,1313,3027,0,2,0.8,137,0,outside_in,1514.0,True,0.0
169333,1314,2948,0,2,0.8,137,1,outside_in,1474.5,True,0.0
169470,1315,3004,0,2,0.8,137,2,outside_in,1502.5,True,0.0
169607,1316,2890,0,2,0.8,137,3,outside_in,1445.5,True,0.0
169744,1317,3239,0,2,0.8,137,4,outside_in,1620.0,True,0.0
169881,1318,3017,0,2,0.8,137,5,outside_in,1509.0,True,0.0
170018,1319,3009,0,2,0.8,137,6,outside_in,1505.0,True,0.0
170155,1320,3170,0,2,0.8,137,7,outside_in,1585.5,True,0.0
170292,1321,2995,0,2,0.8,137,8,outside_in,1498.0,True,0.0
170429,1322,2965,0,2,0.8,137,9,outside_in,1483.0,True,0.0
170566,1324,2671,0,2,0.8,137,11,outside_in,1336.0,True,0.0
170703,1323,3093,0,2,0.8,137,10,outside_in,1547.0,True,0.0
170840,1325,3045,0,2,0.8,137,12,outside_in,1523.0,True,0.0
170977,1326,2739,0,2,0.8,137,13,outside_in,1370.0,True,0.0
171114,1327,2809,0,2,0.8,137,14,outside_in,1405.0,True,0.0
171251,1328,2810,0,2,0.8,137,15,outside_in,1405.5,True,0.0
171388,1329,3006,0,2,0.8,137,16,outside_in,1503.5,True,0.0
171525,1330,3098,0,2,0.8,137,17,outside_in,1549.5,True,0.0
171662,1331,3330,0,2,0.8,137,18,outside_in,1665.5,True,0.0
171799,1332,2653,0,2,0.8,137,19,outside_in,1327.0,True,0.0
171936,1333,2963,0,2,0.8,137,20,outside_in,1482.0,True,0.0
172073,1334,2967,0,2,0.8,137,21,outside_in,1484.0,True,0.0
172210,1335,2866,0,2,0.8,137,22,outside_in,1433.5,True,0.0
172347,1336,2650,0,2,0.8,137,23,outside_in,1325.5,True,0.0
172484,1337,2899,0,2,0.8,137,24,outside_in,1450.0,True,0.0
172621,1338,2988,0,2,0.8,137,25,outside_in,1494.5,True,0.0
172758,1339,2825,0,2,0.8,137,26,outside_in,1413.0,True,0.0
172895,1340,2997,0,2,0.8,137,27,outside_in,1499.0,True,0.0
173032,1342,2622,0,2,0.8,137,29,outside_in,1311.5,True,0.0
173169,1341,2995,0,2,0.8,137,28,outside_in,1498.0,True,0.0
173306,1343,3121,0,2,0.8,137,30,outside_in,1561.0,True,0.0
173443,1344,2978,0,2,0.8,137,31,outside_in,1489.5,True,0.0
173580,1345,2941,0,2,0.8,137,32,outside_in,1471.0,True,0.0
173717,1346,2892,0,2,0.8,137,33,outside_in,1446.5,True,0.0
173854,1347,3085,0,2,0.8,137,34,outside_in,1543.0,True,0.0
173991,1349,2807,0,2,0.8,137,36,outside_in,1404.0,True,0.0
174128,1348,3285,0,2,0.8,137,35,outside_in,1643.0,True,0.0
174265,1350,2952,0,2,0.8,137,37,outside_in,1476.5,True,0.0
174402,1351,2918,0,2,0.8,137,38,outside_in,1459.5,True,0.0
174539,1352,3093,0,2,0.8,137,39,outside_in,1547.0,True,0.0
174676,1353,2927,0,2,0.8,137,40,outside_in,1464.0,True,0.0
174813,1355,2952,0,2,0.8,137,42,outside_in,1476.5,True,0.0
174950,1356,3230,0,2,0.8,137,43,outside_in,1615.5,True,0.0
175087,1206,2907,0,2,0.8,135,95,outside_in,1454.0,True,0.0
175222,1361,2909,0,2,0.8,137,48,outside_in,1455.0,True,0.0
175359,1216,3215,0,2,0.8,136,4,outside_in,1608.0,True,0.0
175495,1362,3003,0,2,0.8,137,49,outside_in,1502.0,True,0.0
175632,1363,2922,0,2,0.8,137,50,outside_in,1461.5,True,0.0
175769,1364,2666,0,2,0.8,137,51,outside_in,1333.5,True,0.0
175906,1365,2889,0,2,0.8,137,52,outside_in,1445.0,True,0.0
176043,1366,2626,0,2,0.8,137,53,outside_in,1313.5,True,0.0
176180,1367,3028,0,2,0.8,137,54,outside_in,1514.5,True,0.0
176317,1368,2806,0,2,0.8,137,55,outside_in,1403.5,True,0.0
176454,1369,2754,0,2,0.8,137,56,outside_in,1377.5,True,0.0
176591,1370,2786,0,2,0.8,137,57,outside_in,1393.5,True,0.0
176728,1371,2858,0,2,0.8,137,58,outside_in,1429.5,True,0.0
176865,1372,2788,0,2,0.8,137,59,outside_in,1394.5,True,0.0
177002,1373,2748,0,2,0.8,137,60,outside_in,1374.5,True,0.0
177139,1374,2752,0,2,0.8,137,61,outside_in,1376.5,True,0.0
177276,1375,2972,0,2,0.8,137,62,outside_in,1486.5,True,0.0
177413,1376,2686,0,2,0.8,137,63,outside_in,1343.5,True,0.0
177550,1377,2681,0,2,0.8,137,64,outside_in,1341.0,True,0.0
177687,1378,2709,0,2,0.8,137,65,outside_in,1355.0,True,0.0
177824,1379,2674,0,2,0.8,137,66,outside_in,1337.5,True,0.0
177961,1380,2665,0,2,0.8,137,67,outside_in,1333.0,True,0.0
178098,1381,2780,0,2,0.8,137,68,outside_in,1390.5,True,0.0
178235,1382,2896,0,2,0.8,137,69,outside_in,1448.5,True,0.0
178372,1383,2606,0,2,0.8,137,70,outside_in,1303.5,True,0.0
178509,1384,2974,0,2,0.8,137,71,outside_in,1487.5,True,0.0
178646,1385,2552,0,2,0.8,137,72,outside_in,1276.5,True,0.0
178783,1387,2609,0,2,0.8,137,74,outside_in,1305.0,True,0.0
178920,1208,2968,0,2,0.8,135,97,outside_in,1484.5,True,0.0
179055,1388,2830,0,2,0.8,137,75,outside_in,1415.5,True,0.0
179192,1212,2967,0,2,0.8,136,0,outside_in,1484.0,True,0.0
179328,1389,2561,0,2,0.8,137,76,outside_in,1281.0,True,0.0
179465,1391,2906,0,2,0.8,137,78,outside_in,1453.5,True,0.0
179602,1392,2923,0,2,0.8,137,79,outside_in,1462.0,True,0.0
179739,1393,2572,0,2,0.8,137,80,outside_in,1286.5,True,0.0
179876,1394,2518,0,2,0.8,137,81,outside_in,1259.5,True,0.0
180013,1215,3055,0,2,0.8,136,3,outside_in,1528.0,True,0.0
180149,1214,2985,0,2,0.8,136,2,outside_in,1493.0,True,0.0
180285,1395,2729,0,2,0.8,137,82,outside_in,1365.0,True,0.0
180422,1396,2771,0,2,0.8,137,83,outside_in,1386.0,True,0.0
180559,1398,2710,0,2,0.8,137,85,outside_in,1355.5,True,0.0
180696,1397,2906,0,2,0.8,137,84,outside_in,1453.5,True,0.0
180833,1399,2937,0,2,0.8,137,86,outside_in,1469.0,True,0.0
180970,1400,2649,0,2,0.8,137,87,outside_in,1325.0,True,0.0
181107,1401,2667,0,2,0.8,137,88,outside_in,1334.0,True,0.0
181244,1402,2752,0,2,0.8,137,89,outside_in,1376.5,True,0.0
181381,1403,2559,0,2,0.8,137,90,outside_in,1280.0,True,0.0
181518,1404,2680,0,2,0.8,137,91,outside_in,1340.5,True,0.0
181655,1406,2565,0,2,0.8,137,93,outside_in,1283.0,True,0.0
181792,1405,2626,0,2,0.8,137,92,outside_in,1313.5,True,0.0
181929,1407,2630,0,2,0.8,137,94,outside_in,1315.5,True,0.0
182066,1408,2656,0,2,0.8,137,95,outside_in,1328.5,True,0.0
182203,1409,2783,0,2,0.8,137,96,outside_in,1392.0,True,0.0
182340,1410,2753,0,2,0.8,137,97,outside_in,1377.0,True,0.0
182477,1411,2744,0,2,0.8,137,98,outside_in,1372.5,True,0.0
182614,1412,2748,0,2,0.8,137,99,outside_in,1374.5,True,0.0
182751,1413,2740,0,2,0.8,137,100,outside_in,1370.5,True,0.0
182888,1414,2914,0,2,0.8,138,0,outside_in,1457.5,True,0.0
183026,1415,2981,0,2,0.8,138,1,outside_in,1491.0,True,0.0
183164,1416,2954,0,2,0.8,138,2,outside_in,1477.5,True,0.0
183302,1417,3072,0,2,0.8,138,3,outside_in,1536.5,True,0.0
183440,1418,3034,0,2,0.8,138,4,outside_in,1517.5,True,0.0
183578,1419,3536,0,2,0.8,138,5,outside_in,1768.5,True,0.0
183716,1420,2937,0,2,0.8,138,6,outside_in,1469.0,True,0.0
183854,1421,2839,0,2,0.8,138,7,outside_in,1420.0,True,0.0
183992,1422,2805,0,2,0.8,138,8,outside_in,1403.0,True,0.0
184130,1423,3013,0,2,0.8,138,9,outside_in,1507.0,True,0.0
184268,1424,3205,0,2,0.8,138,10,outside_in,1603.0,True,0.0
184406,1425,2994,0,2,0.8,138,11,outside_in,1497.5,True,0.0
184544,1426,3017,0,2,0.8,138,12,outside_in,1509.0,True,0.0
184682,1427,2898,0,2,0.8,138,13,outside_in,1449.5,True,0.0
184820,1428,3170,0,2,0.8,138,14,outside_in,1585.5,True,0.0
184958,1429,2912,0,2,0.8,138,15,outside_in,1456.5,True,0.0
185096,1430,2777,0,2,0.8,138,16,outside_in,1389.0,True,0.0
185234,1431,3258,0,2,0.8,138,17,outside_in,1629.5,True,0.0
185372,1432,2950,0,2,0.8,138,18,outside_in,1475.5,True,0.0
185510,1433,2936,0,2,0.8,138,19,outside_in,1468.5,True,0.0
185648,1434,2945,0,2,0.8,138,20,outside_in,1473.0,True,0.0
185786,1438,2602,0,2,0.8,138,24,outside_in,1301.5,True,0.0
185924,1437,2906,0,2,0.8,138,23,outside_in,1453.5,True,0.0
186062,1439,2823,0,2,0.8,138,25,outside_in,1412.0,True,0.0
186200,1440,2749,0,2,0.8,138,26,outside_in,1375.0,True,0.0
186338,1441,2876,0,2,0.8,138,27,outside_in,1438.5,True,0.0
186476,1283,2807,0,2,0.8,136,71,outside_in,1404.0,True,0.0
186612,1281,2919,0,2,0.8,136,69,outside_in,1460.0,True,0.0
186748,1284,2750,0,2,0.8,136,72,outside_in,1375.5,True,0.0
186884,1444,2823,0,2,0.8,138,30,outside_in,1412.0,True,0.0
187022,1445,3007,0,2,0.8,138,31,outside_in,1504.0,True,0.0
187160,1446,2697,0,2,0.8,138,32,outside_in,1349.0,True,0.0
187298,1286,3195,0,2,0.8,136,74,outside_in,1598.0,True,0.0
187434,1447,2769,0,2,0.8,138,33,outside_in,1385.0,True,0.0
187572,1448,3033,0,2,0.8,138,34,outside_in,1517.0,True,0.0
187710,1449,2903,0,2,0.8,138,35,outside_in,1452.0,True,0.0
187848,1450,2919,0,2,0.8,138,36,outside_in,1460.0,True,0.0
187986,1451,2954,0,2,0.8,138,37,outside_in,1477.5,True,0.0
188124,1452,2922,0,2,0.8,138,38,outside_in,1461.5,True,0.0
188262,1453,2811,0,2,0.8,138,39,outside_in,1406.0,True,0.0
188400,1454,2907,0,2,0.8,138,40,outside_in,1454.0,True,0.0
188538,1455,2822,0,2,0.8,138,41,outside_in,1411.5,True,0.0
188676,1456,2756,0,2,0.8,138,42,outside_in,1378.5,True,0.0
188814,1457,2654,0,2,0.8,138,43,outside_in,1327.5,True,0.0
188952,1458,2800,0,2,0.8,138,44,outside_in,1400.5,True,0.0
189090,1459,2857,0,2,0.8,138,45,outside_in,1429.0,True,0.0
189228,1460,2755,0,2,0.8,138,46,outside_in,1378.0,True,0.0
189366,1461,2608,0,2,0.8,138,47,outside_in,1304.5,True,0.0
189504,1462,2836,0,2,0.8,138,48,outside_in,1418.5,True,0.0
189642,1463,2617,0,2,0.8,138,49,outside_in,1309.0,True,0.0
189780,1289,3015,0,2,0.8,136,77,outside_in,1508.0,True,0.0
189916,1464,2725,0,2,0.8,138,50,outside_in,1363.0,True,0.0
190054,1465,2818,0,2,0.8,138,51,outside_in,1409.5,True,0.0
190192,1466,2618,0,2,0.8,138,52,outside_in,1309.5,True,0.0
190330,1467,2720,0,2,0.8,138,53,outside_in,1360.5,True,0.0
190468,1468,2577,0,2,0.8,138,54,outside_in,1289.0,True,0.0
190606,1469,2553,0,2,0.8,138,55,outside_in,1277.0,True,0.0
190744,1470,2531,0,2,0.8,138,56,outside_in,1266.0,True,0.0
190882,1471,2824,0,2,0.8,138,57,outside_in,1412.5,True,0.0
191020,1473,2554,0,2,0.8,138,59,outside_in,1277.5,True,0.0
191158,1472,2925,0,2,0.8,138,58,outside_in,1463.0,True,0.0
191296,1474,2593,0,2,0.8,138,60,outside_in,1297.0,True,0.0
191434,1475,2847,0,2,0.8,138,61,outside_in,1424.0,True,0.0
191572,1476,2947,0,2,0.8,138,62,outside_in,1474.0,True,0.0
191710,1477,2659,0,2,0.8,138,63,outside_in,1330.0,True,0.0
191848,1478,2749,0,2,0.8,138,64,outside_in,1375.0,True,0.0
191986,1479,2719,0,2,0.8,138,65,outside_in,1360.0,True,0.0
192124,1480,2642,0,2,0.8,138,66,outside_in,1321.5,True,0.0
192262,1481,2610,0,2,0.8,138,67,outside_in,1305.5,True,0.0
192400,1483,2823,0,2,0.8,138,69,outside_in,1412.0,True,0.0
192538,1482,2717,0,2,0.8,138,68,outside_in,1359.0,True,0.0
192676,1484,2963,0,2,0.8,138,70,outside_in,1482.0,True,0.0
192814,1485,2873,0,2,0.8,138,71,outside_in,1437.0,True,0.0
192952,1486,2824,0,2,0.8,138,72,outside_in,1412.5,True,0.0
193090,1487,2891,0,2,0.8,138,73,outside_in,1446.0,True,0.0
193228,1488,2872,0,2,0.8,138,74,outside_in,1436.5,True,0.0
193366,1489,2806,0,2,0.8,138,75,outside_in,1403.5,True,0.0
193504,1490,2881,0,2,0.8,138,76,outside_in,1441.0,True,0.0
193642,1491,2911,0,2,0.8,138,77,outside_in,1456.0,True,0.0
193780,1492,2970,0,2,0.8,138,78,outside_in,1485.5,True,0.0
193918,1493,3014,0,2,0.8,138,79,outside_in,1507.5,True,0.0
194056,1494,3009,0,2,0.8,138,80,outside_in,1505.0,True,0.0
194194,1495,2946,0,2,0.8,138,81,outside_in,1473.5,True,0.0
194332,1496,2946,0,2,0.8,138,82,outside_in,1473.5,True,0.0
194470,1497,2950,0,2,0.8,138,83,outside_in,1475.5,True,0.0
194608,1498,2990,0,2,0.8,138,84,outside_in,1495.5,True,0.0
194746,1499,2997,0,2,0.8,138,85,outside_in,1499.0,True,0.0
194884,1500,2855,0,2,0.8,138,86,outside_in,1428.0,True,0.0
195022,1501,2828,0,2,0.8,138,87,outside_in,1414.5,True,0.0
195160,1503,2941,0,2,0.8,138,89,outside_in,1471.0,True,0.0
195298,1506,2761,0,2,0.8,138,92,outside_in,1381.0,True,0.0
195436,1507,2775,0,2,0.8,138,93,outside_in,1388.0,True,0.0
195574,1509,2770,0,2,0.8,138,95,outside_in,1385.5,True,0.0
195712,1510,2793,0,2,0.8,138,96,outside_in,1397.0,True,0.0
195850,1511,2795,0,2,0.8,138,97,outside_in,1398.0,True,0.0
195988,1512,2839,0,2,0.8,138,98,outside_in,1420.0,True,0.0
196126,1354,3063,0,2,0.8,137,41,outside_in,1532.0,True,0.0
196263,1514,2792,0,2,0.8,138,100,outside_in,1396.5,True,0.0
196401,1357,3145,0,2,0.8,137,44,outside_in,1573.0,True,0.0
196538,1359,3085,0,2,0.8,137,46,outside_in,1543.0,True,0.0
196675,1358,3029,0,2,0.8,137,45,outside_in,1515.0,True,0.0
196812,1515,3285,0,2,0.8,139,0,outside_in,1643.0,True,0.0
196951,1516,3253,0,2,0.8,139,1,outside_in,1627.0,True,0.0
197090,1360,3138,0,2,0.8,137,47,outside_in,1569.5,True,0.0
197227,1517,2767,0,2,0.8,139,2,outside_in,1384.0,True,0.0
197366,1518,3079,0,2,0.8,139,3,outside_in,1540.0,True,0.0
197505,1519,2785,0,2,0.8,139,4,outside_in,1393.0,True,0.0
197644,1520,2933,0,2,0.8,139,5,outside_in,1467.0,True,0.0
197783,1521,3139,0,2,0.8,139,6,outside_in,1570.0,True,0.0
197922,1522,3345,0,2,0.8,139,7,outside_in,1673.0,True,0.0
198061,1523,2958,0,2,0.8,139,8,outside_in,1479.5,True,0.0
198200,1524,3162,0,2,0.8,139,9,outside_in,1581.5,True,0.0
198339,1525,2881,0,2,0.8,139,10,outside_in,1441.0,True,0.0
198478,1526,2830,0,2,0.8,139,11,outside_in,1415.5,True,0.0
198617,1528,2844,0,2,0.8,139,13,outside_in,1422.5,True,0.0
198756,1527,3346,0,2,0.8,139,12,outside_in,1673.5,True,0.0
198895,1529,3034,0,2,0.8,139,14,outside_in,1517.5,True,0.0
199034,1530,3148,0,2,0.8,139,15,outside_in,1574.5,True,0.0
199173,1531,3301,0,2,0.8,139,16,outside_in,1651.0,True,0.0
199312,1532,2790,0,2,0.8,139,17,outside_in,1395.5,True,0.0
199451,1534,2920,0,2,0.8,139,19,outside_in,1460.5,True,0.0
199590,1533,3665,0,2,0.8,139,18,outside_in,1833.0,True,0.0
199729,1535,2927,0,2,0.8,139,20,outside_in,1464.0,True,0.0
199868,1536,2890,0,2,0.8,139,21,outside_in,1445.5,True,0.0
200007,1537,2976,0,2,0.8,139,22,outside_in,1488.5,True,0.0
200146,1539,2782,0,2,0.8,139,24,outside_in,1391.5,True,0.0
200285,1538,2984,0,2,0.8,139,23,outside_in,1492.5,True,0.0
200424,1540,3273,0,2,0.8,139,25,outside_in,1637.0,True,0.0
200563,1541,2780,0,2,0.8,139,26,outside_in,1390.5,True,0.0
200702,1542,3000,0,2,0.8,139,27,outside_in,1500.5,True,0.0
200841,1543,2675,0,2,0.8,139,28,outside_in,1338.0,True,0.0
200980,1544,3253,0,2,0.8,139,29,outside_in,1627.0,True,0.0
201119,1545,2941,0,2,0.8,139,30,outside_in,1471.0,True,0.0
201258,1546,3125,0,2,0.8,139,31,outside_in,1563.0,True,0.0
201397,1547,3015,0,2,0.8,139,32,outside_in,1508.0,True,0.0
201536,1548,3118,0,2,0.8,139,33,outside_in,1559.5,True,0.0
201675,1549,3356,0,2,0.8,139,34,outside_in,1678.5,True,0.0
201814,1551,2912,0,2,0.8,139,36,outside_in,1456.5,True,0.0
201953,1550,3073,0,2,0.8,139,35,outside_in,1537.0,True,0.0
202092,1552,2808,0,2,0.8,139,37,outside_in,1404.5,True,0.0
202231,1553,2899,0,2,0.8,139,38,outside_in,1450.0,True,0.0
202370,1554,3104,0,2,0.8,139,39,outside_in,1552.5,True,0.0
202509,1555,2962,0,2,0.8,139,40,outside_in,1481.5,True,0.0
202648,1556,2955,0,2,0.8,139,41,outside_in,1478.0,True,0.0
202787,1557,2961,0,2,0.8,139,42,outside_in,1481.0,True,0.0
202926,1558,3027,0,2,0.8,139,43,outside_in,1514.0,True,0.0
203065,1559,2847,0,2,0.8,139,44,outside_in,1424.0,True,0.0
203204,1561,2835,0,2,0.8,139,46,outside_in,1418.0,True,0.0
203343,1560,2900,0,2,0.8,139,45,outside_in,1450.5,True,0.0
203482,1562,2884,0,2,0.8,139,47,outside_in,1442.5,True,0.0
203621,1563,3190,0,2,0.8,139,48,outside_in,1595.5,True,0.0
203760,1564,3229,0,2,0.8,139,49,outside_in,1615.0,True,0.0
203899,1565,3137,0,2,0.8,139,50,outside_in,1569.0,True,0.0
204038,1566,2983,0,2,0.8,139,51,outside_in,1492.0,True,0.0
204177,1567,3010,0,2,0.8,139,52,outside_in,1505.5,True,0.0
204316,1568,2746,0,2,0.8,139,53,outside_in,1373.5,True,0.0
204455,1570,2911,0,2,0.8,139,55,outside_in,1456.0,True,0.0
204594,1572,2852,0,2,0.8,139,57,outside_in,1426.5,True,0.0
204733,1571,3134,0,2,0.8,139,56,outside_in,1567.5,True,0.0
204872,1573,2849,0,2,0.8,139,58,outside_in,1425.0,True,0.0
205011,1575,2734,0,2,0.8,139,60,outside_in,1367.5,True,0.0
205150,1576,2909,0,2,0.8,139,61,outside_in,1455.0,True,0.0
205289,1386,3069,0,2,0.8,137,73,outside_in,1535.0,True,0.0
205426,1580,2756,0,2,0.8,139,65,outside_in,1378.5,True,0.0
205565,1581,2715,0,2,0.8,139,66,outside_in,1358.0,True,0.0
205704,1390,2801,0,2,0.8,137,77,outside_in,1401.0,True,0.0
205841,1582,3043,0,2,0.8,139,67,outside_in,1522.0,True,0.0
205980,1583,2778,0,2,0.8,139,68,outside_in,1389.5,True,0.0
206119,1584,2900,0,2,0.8,139,69,outside_in,1450.5,True,0.0
206258,1585,2765,0,2,0.8,139,70,outside_in,1383.0,True,0.0
206397,1586,2810,0,2,0.8,139,71,outside_in,1405.5,True,0.0
206536,1587,2718,0,2,0.8,139,72,outside_in,1359.5,True,0.0
206675,1588,2905,0,2,0.8,139,73,outside_in,1453.0,True,0.0
206814,1589,2787,0,2,0.8,139,74,outside_in,1394.0,True,0.0
206953,1590,2697,0,2,0.8,139,75,outside_in,1349.0,True,0.0
207092,1591,2934,0,2,0.8,139,76,outside_in,1467.5,True,0.0
207231,1592,2705,0,2,0.8,139,77,outside_in,1353.0,True,0.0
207370,1594,2845,0,2,0.8,139,79,outside_in,1423.0,True,0.0
207509,1593,3048,0,2,0.8,139,78,outside_in,1524.5,True,0.0
207648,1595,2917,0,2,0.8,139,80,outside_in,1459.0,True,0.0
207787,1596,2894,0,2,0.8,139,81,outside_in,1447.5,True,0.0
207926,1598,2875,0,2,0.8,139,83,outside_in,1438.0,True,0.0
208065,1597,2896,0,2,0.8,139,82,outside_in,1448.5,True,0.0
208204,1599,2815,0,2,0.8,139,84,outside_in,1408.0,True,0.0
208343,1600,2894,0,2,0.8,139,85,outside_in,1447.5,True,0.0
208482,1602,2979,0,2,0.8,139,87,outside_in,1490.0,True,0.0
208621,1601,3052,0,2,0.8,139,86,outside_in,1526.5,True,0.0
