,RunId,Step,seed,steps_per_second,aisle_speed,number_of_passengers,conformance,seat_assignment_method,Time (s),Boarding completed,Seat shuffle waiting time (s)
167155,1295,3326,0,2,0.8,136,83,segmented_random_4,1663.5,True,0.0
167291,1296,3220,0,2,0.8,136,84,segmented_random_4,1610.5,True,0.0
167427,1297,3166,0,2,0.8,136,85,segmented_random_4,1583.5,True,0.0
167563,1298,3296,0,2,0.8,136,86,segmented_random_4,1648.5,True,0.0
167699,1299,3223,0,2,0.8,136,87,segmented_random_4,1612.0,True,0.0
167835,1300,3448,0,2,0.8,136,88,segmented_random_4,1724.5,True,0.0
167971,1301,3306,0,2,0.8,136,89,segmented_random_4,1653.5,True,0.0
168107,1305,3484,0,2,0.8,136,93,segmented_random_4,1742.5,True,0.0
168243,1304,3523,0,2,0.8,136,92,segmented_random_4,1762.0,True,0.0
168379,1307,3365,0,2,0.8,136,95,segmented_random_4,1683.0,True,0.0
168515,1308,3536,0,2,0.8,136,96,segmented_random_4,1768.5,True,0.0
168651,1309,3499,0,2,0.8,136,97,segmented_random_4,1750.0,True,0.0
168787,1146,3204,0,2,0.8,135,35,segmented_random_4,1602.5,True,0.0
168922,1310,3549,0,2,0.8,136,98,segmented_random_4,1775.0,True,0.0
169058,1311,3552,0,2,0.8,136,99,segmented_random_4,1776.5,True,0.0
169194,1312,3552,0,2,0.8,136,100,segmented_random_4,1776.5,True,0.0
169330,1313,2942,0,2,0.8,137,0,segmented_random_4,1471.5,True,0.0
169467,1314,3036,0,2,0.8,137,1,segmented_random_4,1518.5,True,0.0
169604,1315,2951,0,2,0.8,137,2,segmented_random_4,1476.0,True,0.0
169741,1316,2853,0,2,0.8,137,3,segmented_random_4,1427.0,True,0.0
169878,1317,2767,0,2,0.8,137,4,segmented_random_4,1384.0,True,0.0
170015,1318,2892,0,2,0.8,137,5,segmented_random_4,1446.5,True,0.0
170152,1319,3019,0,2,0.8,137,6,segmented_random_4,1510.0,True,0.0
170289,1320,2637,0,2,0.8,137,7,segmented_random_4,1319.0,True,0.0
170426,1321,2826,0,2,0.8,137,8,segmented_random_4,1413.5,True,0.0
170563,1322,2982,0,2,0.8,137,9,segmented_random_4,1491.5,True,0.0
170700,1323,3061,0,2,0.8,137,10,segmented_random_4,1531.0,True,0.0
170837,1324,3151,0,2,0.8,137,11,segmented_random_4,1576.0,True,0.0
170974,1325,2854,0,2,0.8,137,12,segmented_random_4,1427.5,True,0.0
171111,1326,3092,0,2,0.8,137,13,segmented_random_4,1546.5,True,0.0
171248,1327,2990,0,2,0.8,137,14,segmented_random_4,1495.5,True,0.0
171385,1328,2813,0,2,0.8,137,15,segmented_random_4,1407.0,True,0.0
171522,1329,3057,0,2,0.8,137,16,segmented_random_4,1529.0,True,0.0
171659,1330,2872,0,2,0.8,137,17,segmented_random_4,1436.5,True,0.0
171796,1331,2882,0,2,0.8,137,18,segmented_random_4,1441.5,True,0.0
171933,1332,3061,0,2,0.8,137,19,segmented_random_4,1531.0,True,0.0
172070,1333,3172,0,2,0.8,137,20,segmented_random_4,1586.5,True,0.0
172207,1334,2858,0,2,0.8,137,21,segmented_random_4,1429.5,True,0.0
172344,1335,2811,0,2,0.8,137,22,segmented_random_4,1406.0,True,0.0
172481,1336,2809,0,2,0.8,137,23,segmented_random_4,1405.0,True,0.0
172618,1337,2913,0,2,0.8,137,24,segmented_random_4,1457.0,True,0.0
172755,1338,2755,0,2,0.8,137,25,segmented_random_4,1378.0,True,0.0
172892,1339,3021,0,2,0.8,137,26,segmented_random_4,1511.0,True,0.0
173029,1340,2968,0,2,0.8,137,27,segmented_random_4,1484.5,True,0.0
173166,1341,2909,0,2,0.8,137,28,segmented_random_4,1455.0,True,0.0
173303,1344,2805,0,2,0.8,137,31,segmented_random_4,1403.0,True,0.0
173440,1343,3262,0,2,0.8,137,30,segmented_random_4,1631.5,True,0.0
173577,1342,3255,0,2,0.8,137,29,segmented_random_4,1628.0,True,0.0
173714,1345,2991,0,2,0.8,137,32,segmented_random_4,1496.0,True,0.0
173851,1346,2698,0,2,0.8,137,33,segmented_random_4,1349.5,True,0.0
173988,1348,3080,0,2,0.8,137,35,segmented_random_4,1540.5,True,0.0
174125,1350,3014,0,2,0.8,137,37,segmented_random_4,1507.5,True,0.0
174262,1351,3029,0,2,0.8,137,38,segmented_random_4,1515.0,True,0.0
174399,1352,2983,0,2,0.8,137,39,segmented_random_4,1492.0,True,0.0
174536,1355,3054,0,2,0.8,137,42,segmented_random_4,1527.5,True,0.0
174673,1356,2830,0,2,0.8,137,43,segmented_random_4,1415.5,True,0.0
174810,1357,3136,0,2,0.8,137,44,segmented_random_4,1568.5,True,0.0
174947,1359,3180,0,2,0.8,137,46,segmented_random_4,1590.5,True,0.0
175084,1360,3119,0,2,0.8,137,47,segmented_random_4,1560.0,True,0.0
175221,1361,3112,0,2,0.8,137,48,segmented_random_4,1556.5,True,0.0
175358,1229,2897,0,2,0.8,136,17,segmented_random_4,1449.0,True,0.0
175494,1233,3248,0,2,0.8,136,21,segmented_random_4,1624.5,True,0.0
175630,1363,3432,0,2,0.8,137,50,segmented_random_4,1716.5,True,0.0
175767,1364,3163,0,2,0.8,137,51,segmented_random_4,1582.0,True,0.0
175904,1365,3383,0,2,0.8,137,52,segmented_random_4,1692.0,True,0.0
176041,1238,3178,0,2,0.8,136,26,segmented_random_4,1589.5,True,0.0
176177,1237,3352,0,2,0.8,136,25,segmented_random_4,1676.5,True,0.0
176313,1239,3085,0,2,0.8,136,27,segmented_random_4,1543.0,True,0.0
176449,1366,3311,0,2,0.8,137,53,segmented_random_4,1656.0,True,0.0
176586,1240,3233,0,2,0.8,136,28,segmented_random_4,1617.0,True,0.0
176722,1367,3104,0,2,0.8,137,54,segmented_random_4,1552.5,True,0.0
176859,1368,2938,0,2,0.8,137,55,segmented_random_4,1469.5,True,0.0
176996,1369,2791,0,2,0.8,137,56,segmented_random_4,1396.0,True,0.0
177133,1370,2972,0,2,0.8,137,57,segmented_random_4,1486.5,True,0.0
177270,1371,2917,0,2,0.8,137,58,segmented_random_4,1459.0,True,0.0
177407,1372,3110,0,2,0.8,137,59,segmented_random_4,1555.5,True,0.0
177544,1373,3157,0,2,0.8,137,60,segmented_random_4,1579.0,True,0.0
177681,1374,3141,0,2,0.8,137,61,segmented_random_4,1571.0,True,0.0
177818,1375,2951,0,2,0.8,137,62,segmented_random_4,1476.0,True,0.0
177955,1376,3053,0,2,0.8,137,63,segmented_random_4,1527.0,True,0.0
178092,1377,3122,0,2,0.8,137,64,segmented_random_4,1561.5,True,0.0
178229,1378,3106,0,2,0.8,137,65,segmented_random_4,1553.5,True,0.0
178366,1242,2990,0,2,0.8,136,30,segmented_random_4,1495.5,True,0.0
178502,1379,3309,0,2,0.8,137,66,segmented_random_4,1655.0,True,0.0
178639,1380,3254,0,2,0.8,137,67,segmented_random_4,1627.5,True,0.0
178776,1381,3044,0,2,0.8,137,68,segmented_random_4,1522.5,True,0.0
178913,1382,3143,0,2,0.8,137,69,segmented_random_4,1572.0,True,0.0
179050,1383,3170,0,2,0.8,137,70,segmented_random_4,1585.5,True,0.0
179187,1384,3495,0,2,0.8,137,71,segmented_random_4,1748.0,True,0.0
179324,1385,3057,0,2,0.8,137,72,segmented_random_4,1529.0,True,0.0
179461,1386,3132,0,2,0.8,137,73,segmented_random_4,1566.5,True,0.0
179598,1387,3223,0,2,0.8,137,74,segmented_random_4,1612.0,True,0.0
179735,1388,3186,0,2,0.8,137,75,segmented_random_4,1593.5,True,0.0
179872,1389,3140,0,2,0.8,137,76,segmented_random_4,1570.5,True,0.0
180009,1390,3228,0,2,0.8,137,77,segmented_random_4,1614.5,True,0.0
180146,1392,3466,0,2,0.8,137,79,segmented_random_4,1733.5,True,0.0
180283,1391,3553,0,2,0.8,137,78,segmented_random_4,1777.0,True,0.0
180420,1393,3442,0,2,0.8,137,80,segmented_random_4,1721.5,True,0.0
180557,1394,3426,0,2,0.8,137,81,segmented_random_4,1713.5,True,0.0
180694,1395,3258,0,2,0.8,137,82,segmented_random_4,1629.5,True,0.0
180831,1396,3269,0,2,0.8,137,83,segmented_random_4,1635.0,True,0.0
180968,1397,3272,0,2,0.8,137,84,segmented_random_4,1636.5,True,0.0
181105,1398,3152,0,2,0.8,137,85,segmented_random_4,1576.5,True,0.0
181242,1400,3152,0,2,0.8,137,87,segmented_random_4,1576.5,True,0.0
181379,1399,3241,0,2,0.8,137,86,segmented_random_4,1621.0,True,0.0
181516,1401,3284,0,2,0.8,137,88,segmented_random_4,1642.5,True,0.0
181653,1402,3371,0,2,0.8,137,89,segmented_random_4,1686.0,True,0.0
181790,1403,3456,0,2,0.8,137,90,segmented_random_4,1728.5,True,0.0
181927,1404,3619,0,2,0.8,137,91,segmented_random_4,1810.0,True,0.0
182064,1406,3602,0,2,0.8,137,93,segmented_random_4,1801.5,True,0.0
182201,1405,3599,0,2,0.8,137,92,segmented_random_4,1800.0,True,0.0
182338,1407,3756,0,2,0.8,137,94,segmented_random_4,1878.5,True,0.0
182475,1408,3731,0,2,0.8,137,95,segmented_random_4,1866.0,True,0.0
182612,1409,3717,0,2,0.8,137,96,segmented_random_4,1859.0,True,0.0
182749,1410,3712,0,2,0.8,137,97,segmented_random_4,1856.5,True,0.0
182886,1411,3715,0,2,0.8,137,98,segmented_random_4,1858.0,True,0.0
183023,1414,2952,0,2,0.8,138,0,segmented_random_4,1476.5,True,0.0
183161,1412,3715,0,2,0.8,137,99,segmented_random_4,1858.0,True,0.0
183298,1413,3715,0,2,0.8,137,100,segmented_random_4,1858.0,True,0.0
183435,1416,2971,0,2,0.8,138,2,segmented_random_4,1486.0,True,0.0
183573,1415,3302,0,2,0.8,138,1,segmented_random_4,1651.5,True,0.0
183711,1417,3115,0,2,0.8,138,3,segmented_random_4,1558.0,True,0.0
183849,1418,3069,0,2,0.8,138,4,segmented_random_4,1535.0,True,0.0
183987,1419,3260,0,2,0.8,138,5,segmented_random_4,1630.5,True,0.0
184125,1420,2985,0,2,0.8,138,6,segmented_random_4,1493.0,True,0.0
184263,1421,3063,0,2,0.8,138,7,segmented_random_4,1532.0,True,0.0
184401,1422,2918,0,2,0.8,138,8,segmented_random_4,1459.5,True,0.0
184539,1423,2789,0,2,0.8,138,9,segmented_random_4,1395.0,True,0.0
184677,1424,2935,0,2,0.8,138,10,segmented_random_4,1468.0,True,0.0
184815,1425,3155,0,2,0.8,138,11,segmented_random_4,1578.0,True,0.0
184953,1428,2704,0,2,0.8,138,14,segmented_random_4,1352.5,True,0.0
185091,1426,3298,0,2,0.8,138,12,segmented_random_4,1649.5,True,0.0
185229,1429,2624,0,2,0.8,138,15,segmented_random_4,1312.5,True,0.0
185367,1427,3261,0,2,0.8,138,13,segmented_random_4,1631.0,True,0.0
185505,1430,3054,0,2,0.8,138,16,segmented_random_4,1527.5,True,0.0
185643,1431,2891,0,2,0.8,138,17,segmented_random_4,1446.0,True,0.0
185781,1432,2930,0,2,0.8,138,18,segmented_random_4,1465.5,True,0.0
185919,1433,3080,0,2,0.8,138,19,segmented_random_4,1540.5,True,0.0
186057,1435,2819,0,2,0.8,138,21,segmented_random_4,1410.0,True,0.0
186195,1434,3257,0,2,0.8,138,20,segmented_random_4,1629.0,True,0.0
186333,1437,3109,0,2,0.8,138,23,segmented_random_4,1555.0,True,0.0
186471,1438,3157,0,2,0.8,138,24,segmented_random_4,1579.0,True,0.0
186609,1440,2921,0,2,0.8,138,26,segmented_random_4,1461.0,True,0.0
186747,1441,3200,0,2,0.8,138,27,segmented_random_4,1600.5,True,0.0
186885,1443,3060,0,2,0.8,138,29,segmented_random_4,1530.5,True,0.0
187023,1442,3172,0,2,0.8,138,28,segmented_random_4,1586.5,True,0.0
187161,1444,3289,0,2,0.8,138,30,segmented_random_4,1645.0,True,0.0
187299,1445,3112,0,2,0.8,138,31,segmented_random_4,1556.5,True,0.0
187437,1450,3397,0,2,0.8,138,36,segmented_random_4,1699.0,True,0.0
187575,1451,3112,0,2,0.8,138,37,segmented_random_4,1556.5,True,0.0
187713,1303,3509,0,2,0.8,136,91,segmented_random_4,1755.0,True,0.0
187849,1302,3376,0,2,0.8,136,90,segmented_random_4,1688.5,True,0.0
187985,1306,3364,0,2,0.8,136,94,segmented_random_4,1682.5,True,0.0
188121,1453,3096,0,2,0.8,138,39,segmented_random_4,1548.5,True,0.0
188259,1454,3099,0,2,0.8,138,40,segmented_random_4,1550.0,True,0.0
188397,1456,2999,0,2,0.8,138,42,segmented_random_4,1500.0,True,0.0
188535,1455,3526,0,2,0.8,138,41,segmented_random_4,1763.5,True,0.0
188673,1457,3081,0,2,0.8,138,43,segmented_random_4,1541.0,True,0.0
188811,1458,3132,0,2,0.8,138,44,segmented_random_4,1566.5,True,0.0
188949,1459,3450,0,2,0.8,138,45,segmented_random_4,1725.5,True,0.0
189087,1460,3023,0,2,0.8,138,46,segmented_random_4,1512.0,True,0.0
189225,1461,3458,0,2,0.8,138,47,segmented_random_4,1729.5,True,0.0
189363,1462,3332,0,2,0.8,138,48,segmented_random_4,1666.5,True,0.0
189501,1463,3219,0,2,0.8,138,49,segmented_random_4,1610.0,True,0.0
189639,1464,3441,0,2,0.8,138,50,segmented_random_4,1721.0,True,0.0
189777,1465,3646,0,2,0.8,138,51,segmented_random_4,1823.5,True,0.0
189915,1466,3322,0,2,0.8,138,52,segmented_random_4,1661.5,True,0.0
190053,1467,3261,0,2,0.8,138,53,segmented_random_4,1631.0,True,0.0
190191,1468,3378,0,2,0.8,138,54,segmented_random_4,1689.5,True,0.0
190329,1347,3025,0,2,0.8,137,34,segmented_random_4,1513.0,True,0.0
190466,1469,3520,0,2,0.8,138,55,segmented_random_4,1760.5,True,0.0
190604,1470,3367,0,2,0.8,138,56,segmented_random_4,1684.0,True,0.0
190742,1471,3216,0,2,0.8,138,57,segmented_random_4,1608.5,True,0.0
190880,1472,3074,0,2,0.8,138,58,segmented_random_4,1537.5,True,0.0
191018,1473,3480,0,2,0.8,138,59,segmented_random_4,1740.5,True,0.0
191156,1349,2820,0,2,0.8,137,36,segmented_random_4,1410.5,True,0.0
191293,1474,3089,0,2,0.8,138,60,segmented_random_4,1545.0,True,0.0
191431,1475,3025,0,2,0.8,138,61,segmented_random_4,1513.0,True,0.0
191569,1476,3344,0,2,0.8,138,62,segmented_random_4,1672.5,True,0.0
191707,1353,3088,0,2,0.8,137,40,segmented_random_4,1544.5,True,0.0
191844,1477,3201,0,2,0.8,138,63,segmented_random_4,1601.0,True,0.0
191982,1354,3427,0,2,0.8,137,41,segmented_random_4,1714.0,True,0.0
192119,1479,3030,0,2,0.8,138,65,segmented_random_4,1515.5,True,0.0
192257,1478,3359,0,2,0.8,138,64,segmented_random_4,1680.0,True,0.0
192395,1480,3347,0,2,0.8,138,66,segmented_random_4,1674.0,True,0.0
192533,1481,3552,0,2,0.8,138,67,segmented_random_4,1776.5,True,0.0
192671,1482,3159,0,2,0.8,138,68,segmented_random_4,1580.0,True,0.0
192809,1358,3245,0,2,0.8,137,45,segmented_random_4,1623.0,True,0.0
192946,1483,3097,0,2,0.8,138,69,segmented_random_4,1549.0,True,0.0
193084,1484,3493,0,2,0.8,138,70,segmented_random_4,1747.0,True,0.0
193222,1485,3352,0,2,0.8,138,71,segmented_random_4,1676.5,True,0.0
193360,1486,3222,0,2,0.8,138,72,segmented_random_4,1611.5,True,0.0
193498,1487,3388,0,2,0.8,138,73,segmented_random_4,1694.5,True,0.0
193636,1488,3241,0,2,0.8,138,74,segmented_random_4,1621.0,True,0.0
193774,1489,3618,0,2,0.8,138,75,segmented_random_4,1809.5,True,0.0
193912,1491,3245,0,2,0.8,138,77,segmented_random_4,1623.0,True,0.0
194050,1490,3361,0,2,0.8,138,76,segmented_random_4,1681.0,True,0.0
194188,1494,3408,0,2,0.8,138,80,segmented_random_4,1704.5,True,0.0
194326,1492,3506,0,2,0.8,138,78,segmented_random_4,1753.5,True,0.0
194464,1493,3608,0,2,0.8,138,79,segmented_random_4,1804.5,True,0.0
194602,1495,3612,0,2,0.8,138,81,segmented_random_4,1806.5,True,0.0
194740,1496,3435,0,2,0.8,138,82,segmented_random_4,1718.0,True,0.0
194878,1497,3527,0,2,0.8,138,83,segmented_random_4,1764.0,True,0.0
195016,1498,3507,0,2,0.8,138,84,segmented_random_4,1754.0,True,0.0
195154,1499,3510,0,2,0.8,138,85,segmented_random_4,1755.5,True,0.0
195292,1501,3358,0,2,0.8,138,87,segmented_random_4,1679.5,True,0.0
195430,1500,3321,0,2,0.8,138,86,segmented_random_4,1661.0,True,0.0
195568,1504,3459,0,2,0.8,138,90,segmented_random_4,1730.0,True,0.0
195706,1505,3448,0,2,0.8,138,91,segmented_random_4,1724.5,True,0.0
195844,1507,3421,0,2,0.8,138,93,segmented_random_4,1711.0,True,0.0
195982,1508,3469,0,2,0.8,138,94,segmented_random_4,1735.0,True,0.0
196120,1509,3531,0,2,0.8,138,95,segmented_random_4,1766.0,True,0.0
196258,1362,3268,0,2,0.8,137,49,segmented_random_4,1634.5,True,0.0
196395,1510,3570,0,2,0.8,138,96,segmented_random_4,1785.5,True,0.0
196533,1511,3444,0,2,0.8,138,97,segmented_random_4,1722.5,True,0.0
196671,1512,3562,0,2,0.8,138,98,segmented_random_4,1781.5,True,0.0
196809,1513,3626,0,2,0.8,138,99,segmented_random_4,1813.5,True,0.0
196947,1514,3626,0,2,0.8,138,100,segmented_random_4,1813.5,True,0.0
197085,1515,2778,0,2,0.8,139,0,segmented_random_4,1389.5,True,0.0
197224,1516,3235,0,2,0.8,139,1,segmented_random_4,1618.0,True,0.0
197363,1517,2652,0,2,0.8,139,2,segmented_random_4,1326.5,True,0.0
197502,1518,3333,0,2,0.8,139,3,segmented_random_4,1667.0,True,0.0
197641,1519,3140,0,2,0.8,139,4,segmented_random_4,1570.5,True,0.0
197780,1520,3439,0,2,0.8,139,5,segmented_random_4,1720.0,True,0.0
197919,1521,3130,0,2,0.8,139,6,segmented_random_4,1565.5,True,0.0
198058,1522,2699,0,2,0.8,139,7,segmented_random_4,1350.0,True,0.0
198197,1523,2817,0,2,0.8,139,8,segmented_random_4,1409.0,True,0.0
198336,1525,2907,0,2,0.8,139,10,segmented_random_4,1454.0,True,0.0
198475,1524,3147,0,2,0.8,139,9,segmented_random_4,1574.0,True,0.0
198614,1526,3029,0,2,0.8,139,11,segmented_random_4,1515.0,True,0.0
198753,1527,3097,0,2,0.8,139,12,segmented_random_4,1549.0,True,0.0
198892,1528,3106,0,2,0.8,139,13,segmented_random_4,1553.5,True,0.0
199031,1529,3325,0,2,0.8,139,14,segmented_random_4,1663.0,True,0.0
199170,1530,2787,0,2,0.8,139,15,segmented_random_4,1394.0,True,0.0
199309,1531,3063,0,2,0.8,139,16,segmented_random_4,1532.0,True,0.0
199448,1532,3225,0,2,0.8,139,17,segmented_random_4,1613.0,True,0.0
199587,1533,3391,0,2,0.8,139,18,segmented_random_4,1696.0,True,0.0
199726,1535,3024,0,2,0.8,139,20,segmented_random_4,1512.5,True,0.0
199865,1536,2982,0,2,0.8,139,21,segmented_random_4,1491.5,True,0.0
200004,1537,2815,0,2,0.8,139,22,segmented_random_4,1408.0,True,0.0
200143,1538,3187,0,2,0.8,139,23,segmented_random_4,1594.0,True,0.0
200282,1539,2954,0,2,0.8,139,24,segmented_random_4,1477.5,True,0.0
200421,1540,2998,0,2,0.8,139,25,segmented_random_4,1499.5,True,0.0
200560,1541,3329,0,2,0.8,139,26,segmented_random_4,1665.0,True,0.0
200699,1542,3192,0,2,0.8,139,27,segmented_random_4,1596.5,True,0.0
200838,1544,3050,0,2,0.8,139,29,segmented_random_4,1525.5,True,0.0
200977,1545,3162,0,2,0.8,139,30,segmented_random_4,1581.5,True,0.0
201116,1546,2663,0,2,0.8,139,31,segmented_random_4,1332.0,True,0.0
201255,1547,3324,0,2,0.8,139,32,segmented_random_4,1662.5,True,0.0
201394,1548,2838,0,2,0.8,139,33,segmented_random_4,1419.5,True,0.0
201533,1551,2988,0,2,0.8,139,36,segmented_random_4,1494.5,True,0.0
201672,1552,3349,0,2,0.8,139,37,segmented_random_4,1675.0,True,0.0
201811,1554,2724,0,2,0.8,139,39,segmented_random_4,1362.5,True,0.0
201950,1555,2897,0,2,0.8,139,40,segmented_random_4,1449.0,True,0.0
202089,1436,3163,0,2,0.8,138,22,segmented_random_4,1582.0,True,0.0
202227,1439,3321,0,2,0.8,138,25,segmented_random_4,1661.0,True,0.0
202365,1557,3149,0,2,0.8,139,42,segmented_random_4,1575.0,True,0.0
202504,1559,3039,0,2,0.8,139,44,segmented_random_4,1520.0,True,0.0
202643,1558,3304,0,2,0.8,139,43,segmented_random_4,1652.5,True,0.0
202782,1449,3049,0,2,0.8,138,35,segmented_random_4,1525.0,True,0.0
202920,1446,3412,0,2,0.8,138,32,segmented_random_4,1706.5,True,0.0
203058,1447,2830,0,2,0.8,138,33,segmented_random_4,1415.5,True,0.0
203196,1448,3350,0,2,0.8,138,34,segmented_random_4,1675.5,True,0.0
203334,1560,2905,0,2,0.8,139,45,segmented_random_4,1453.0,True,0.0
203473,1561,3151,0,2,0.8,139,46,segmented_random_4,1576.0,True,0.0
203612,1562,3285,0,2,0.8,139,47,segmented_random_4,1643.0,True,0.0
203751,1564,2719,0,2,0.8,139,49,segmented_random_4,1360.0,True,0.0
203890,1563,3263,0,2,0.8,139,48,segmented_random_4,1632.0,True,0.0
204029,1566,2474,0,2,0.8,139,51,segmented_random_4,1237.5,True,0.0
204168,1567,2609,0,2,0.8,139,52,segmented_random_4,1305.0,True,0.0
204307,1565,2881,0,2,0.8,139,50,segmented_random_4,1441.0,True,0.0
204446,1568,2546,0,2,0.8,139,53,segmented_random_4,1273.5,True,0.0
204585,1569,2667,0,2,0.8,139,54,segmented_random_4,1334.0,True,0.0
204724,1570,2555,0,2,0.8,139,55,segmented_random_4,1278.0,True,0.0
204863,1571,2818,0,2,0.8,139,56,segmented_random_4,1409.5,True,0.0
205002,1572,3313,0,2,0.8,139,57,segmented_random_4,1657.0,True,0.0
205141,1573,3011,0,2,0.8,139,58,segmented_random_4,1506.0,True,0.0
205280,1574,2659,0,2,0.8,139,59,segmented_random_4,1330.0,True,0.0
205419,1575,3145,0,2,0.8,139,60,segmented_random_4,1573.0,True,0.0
205558,1452,3534,0,2,0.8,138,38,segmented_random_4,1767.5,True,0.0
205696,1576,3536,0,2,0.8,139,61,segmented_random_4,1768.5,True,0.0
205835,1577,3466,0,2,0.8,139,62,segmented_random_4,1733.5,True,0.0
205974,1579,3008,0,2,0.8,139,64,segmented_random_4,1504.5,True,0.0
206113,1580,2950,0,2,0.8,139,65,segmented_random_4,1475.5,True,0.0
206252,1578,3276,0,2,0.8,139,63,segmented_random_4,1638.5,True,0.0
206391,1582,2940,0,2,0.8,139,67,segmented_random_4,1470.5,True,0.0
206530,1581,3252,0,2,0.8,139,66,segmented_random_4,1626.5,True,0.0
206669,1583,3269,0,2,0.8,139,68,segmented_random_4,1635.0,True,0.0
206808,1584,3117,0,2,0.8,139,69,segmented_random_4,1559.0,True,0.0
206947,1586,2995,0,2,0.8,139,71,segmented_random_4,1498.0,True,0.0
207086,1585,3261,0,2,0.8,139,70,segmented_random_4,1631.0,True,0.0
207225,1587,3572,0,2,0.8,139,72,segmented_random_4,1786.5,True,0.0
207364,1588,3166,0,2,0.8,139,73,segmented_random_4,1583.5,True,0.0
207503,1589,3075,0,2,0.8,139,74,segmented_random_4,1538.0,True,0.0
207642,1590,3215,0,2,0.8,139,75,segmented_random_4,1608.0,True,0.0
207781,1591,3025,0,2,0.8,139,76,segmented_random_4,1513.0,True,0.0
207920,1592,3224,0,2,0.8,139,77,segmented_random_4,1612.5,True,0.0
208059,1593,3541,0,2,0.8,139,78,segmented_random_4,1771.0,True,0.0
208198,1594,3531,0,2,0.8,139,79,segmented_random_4,1766.0,True,0.0
208337,1595,3332,0,2,0.8,139,80,segmented_random_4,1666.5,True,0.0
208476,1596,3525,0,2,0.8,139,81,segmented_random_4,1763.0,True,0.0
208615,1597,3524,0,2,0.8,139,82,segmented_random_4,1762.5,True,0.0
208754,1598,3782,0,2,0.8,139,83,segmented_random_4,1891.5,True,0.0
208893,1599,3605,0,2,0.8,139,84,segmented_random_4,1803.0,True,0.0
209032,1600,3442,0,2,0.8,139,85,segmented_random_4,1721.5,True,0.0
209171,1601,3468,0,2,0.8,139,86,segmented_random_4,1734.5,True,0.0
209310,1602,3585,0,2,0.8,139,87,segmented_random_4,1793.0,True,0.0
209449,1603,3410,0,2,0.8,139,88,segmented_random_4,1705.5,True,0.0
209588,1604,3530,0,2,0.8,139,89,segmented_random_4,1765.5,True,0.0
209727,1606,3501,0,2,0.8,139,91,segmented_random_4,1751.0,True,0.0
209866,1605,3670,0,2,0.8,139,90,segmented_random_4,1835.5,True,0.0
210005,1607,3734,0,2,0.8,139,92,segmented_random_4,1867.5,True,0.0
210144,1608,3560,0,2,0.8,139,93,segmented_random_4,1780.5,True,0.0
210283,1610,3641,0,2,0.8,139,95,segmented_random_4,1821.0,True,0.0
210422,1609,3632,0,2,0.8,139,94,segmented_random_4,1816.5,True,0.0
210561,1611,3686,0,2,0.8,139,96,segmented_random_4,1843.5,True,0.0
210700,1613,3706,0,2,0.8,139,98,segmented_random_4,1853.5,True,0.0
210839,1612,3825,0,2,0.8,139,97,segmented_random_4,1913.0,True,0.0
210978,1614,3854,0,2,0.8,139,99,segmented_random_4,1927.5,True,0.0
211117,1617,2832,0,2,0.8,140,1,segmented_random_4,1416.5,True,0.0
211257,1616,3080,0,2,0.8,140,0,segmented_random_4,1540.5,True,0.0
211397,1615,3854,0,2,0.8,139,100,segmented_random_4,1927.5,True,0.0
211536,1618,2698,0,2,0.8,140,2,segmented_random_4,1349.5,True,0.0
211676,1619,2444,0,2,0.8,140,3,segmented_random_4,1222.5,True,0.0
211816,1620,2909,0,2,0.8,140,4,segmented_random_4,1455.0,True,0.0
211956,1621,2846,0,2,0.8,140,5,segmented_random_4,1423.5,True,0.0
212096,1622,2796,0,2,0.8,140,6,segmented_random_4,1398.5,True,0.0
212236,1624,2710,0,2,0.8,140,8,segmented_random_4,1355.5,True,0.0
212376,1623,2894,0,2,0.8,140,7,segmented_random_4,1447.5,True,0.0
212516,1625,2690,0,2,0.8,140,9,segmented_random_4,1345.5,True,0.0
212656,1627,2581,0,2,0.8,140,11,segmented_random_4,1291.0,True,0.0
212796,1628,2629,0,2,0.8,140,12,segmented_random_4,1315.0,True,0.0
212936,1629,2584,0,2,0.8,140,13,segmented_random_4,1292.5,True,0.0
213076,1631,2739,0,2,0.8,140,15,segmented_random_4,1370.0,True,0.0
213216,1632,2560,0,2,0.8,140,16,segmented_random_4,1280.5,True,0.0
213356,1633,2669,0,2,0.8,140,17,segmented_random_4,1335.0,True,0.0
213496,1634,2734,0,2,0.8,140,18,segmented_random_4,1367.5,True,0.0
213636,1636,2499,0,2,0.8,140,20,segmented_random_4,1250.0,True,0.0
213776,1635,2834,0,2,0.8,140,19,segmented_random_4,1417.5,True,0.0
213916,1637,2875,0,2,0.8,140,21,segmented_random_4,1438.0,True,0.0
214056,1639,2848,0,2,0.8,140,23,segmented_random_4,1424.5,True,0.0
214196,1641,2929,0,2,0.8,140,25,segmented_random_4,1465.0,True,0.0
214336,1644,3027,0,2,0.8,140,28,segmented_random_4,1514.0,True,0.0
214476,1502,3402,0,2,0.8,138,88,segmented_random_4,1701.5,True,0.0
214614,1506,3433,0,2,0.8,138,92,segmented_random_4,1717.0,True,0.0
214752,1503,3425,0,2,0.8,138,89,segmented_random_4,1713.0,True,0.0
214890,1646,3011,0,2,0.8,140,30,segmented_random_4,1506.0,True,0.0
215030,1647,2908,0,2,0.8,140,31,segmented_random_4,1454.5,True,0.0
